"interview__key","y5_hhid","sourceid","ag12a_01_1","ag12a_01_2","ag12a_01_3","ag12a_01_4","ag12a_01_5","ag12a_01_6","ag12a_01_7","ag12a_01_8","ag12a_02","ag12a_03_1","ag12a_03_2","ag12a_03_3","ag12a_03_4","ag12a_04","ag12a_05","ag12a_06","ag12a_07"
"89-40-51-88","3052-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-40-51-88","3052-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-40-51-88","3052-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-23-21-38","3056-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-23-21-38","3056-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-23-21-38","3056-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-23-21-38","3056-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"68-23-21-38","3056-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-10-18-94","3056-001-05",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-10-18-94","3056-001-05",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-10-18-94","3056-001-05",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-10-18-94","3056-001-05",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-10-18-94","3056-001-05",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-23-29-78","3058-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-23-29-78","3058-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-23-29-78","3058-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-23-29-78","3058-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-23-29-78","3058-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-77-98-46","3071-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-77-98-46","3071-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-77-98-46","3071-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-77-98-46","3071-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"38-77-98-46","3071-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-09-41-66","3073-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-09-41-66","3073-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-09-41-66","3073-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-09-41-66","3073-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-09-41-66","3073-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-10-29-26","3074-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-10-29-26","3074-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-10-29-26","3074-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-10-29-26","3074-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-10-29-26","3074-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-87-01-71","3074-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-87-01-71","3074-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-87-01-71","3074-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-87-01-71","3074-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"52-87-01-71","3074-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-83-97-84","3074-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-83-97-84","3074-001-04",2,1,2,2,2,2,2,2,1,1,1,,,,1,2,,1
"83-83-97-84","3074-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-83-97-84","3074-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-83-97-84","3074-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-42-62-02","3075-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-42-62-02","3075-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-42-62-02","3075-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-42-62-02","3075-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"89-42-62-02","3075-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-27-56-50","3076-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-27-56-50","3076-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-27-56-50","3076-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-27-56-50","3076-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-27-56-50","3076-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-56-21-87","3076-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-56-21-87","3076-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-56-21-87","3076-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-56-21-87","3076-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-56-21-87","3076-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-18-86-07","3077-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-18-86-07","3077-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-18-86-07","3077-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-18-86-07","3077-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-18-86-07","3077-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-01-55","3078-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-01-55","3078-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-01-55","3078-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-01-55","3078-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-58-01-55","3078-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-35-28-36","3078-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-35-28-36","3078-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-35-28-36","3078-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-35-28-36","3078-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"04-35-28-36","3078-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-17-75-55","3090-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-17-75-55","3090-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-17-75-55","3090-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-17-75-55","3090-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"79-17-75-55","3090-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-15-07-66","3091-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-15-07-66","3091-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-15-07-66","3091-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-15-07-66","3091-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-15-07-66","3091-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-32-17-94","3092-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-32-17-94","3092-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-32-17-94","3092-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-32-17-94","3092-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-32-17-94","3092-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-31-69-05","3093-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-31-69-05","3093-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-31-69-05","3093-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-31-69-05","3093-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-31-69-05","3093-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-93-73-16","3094-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-93-73-16","3094-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-93-73-16","3094-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-93-73-16","3094-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-93-73-16","3094-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-31-98-44","3095-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-31-98-44","3095-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-31-98-44","3095-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-31-98-44","3095-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-31-98-44","3095-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-95-59-21","3097-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-95-59-21","3097-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-95-59-21","3097-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-95-59-21","3097-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"12-95-59-21","3097-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-36-30-05","3109-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-36-30-05","3109-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-36-30-05","3109-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-36-30-05","3109-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-36-30-05","3109-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-67-31-09","3110-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-67-31-09","3110-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-67-31-09","3110-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-67-31-09","3110-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-67-31-09","3110-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-23-04-15","3112-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-23-04-15","3112-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-23-04-15","3112-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-23-04-15","3112-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-23-04-15","3112-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-60-93-93","3114-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-60-93-93","3114-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-60-93-93","3114-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-60-93-93","3114-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"65-60-93-93","3114-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-57-18-84","3115-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-57-18-84","3115-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-57-18-84","3115-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-57-18-84","3115-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-57-18-84","3115-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-18-89-32","3116-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-18-89-32","3116-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-18-89-32","3116-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-18-89-32","3116-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-18-89-32","3116-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-54-28-67","3117-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-54-28-67","3117-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-54-28-67","3117-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-54-28-67","3117-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-54-28-67","3117-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-70-18-54","3128-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-70-18-54","3128-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-70-18-54","3128-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-70-18-54","3128-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-70-18-54","3128-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-08-06-64","3129-001-01",1,1,2,2,2,2,2,2,2,1,1,,,,2,2,,0
"90-08-06-64","3129-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-08-06-64","3129-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-08-06-64","3129-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-08-06-64","3129-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"27-42-34-26","3130-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"27-42-34-26","3130-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"27-42-34-26","3130-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"27-42-34-26","3130-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"27-42-34-26","3130-001-01",5,1,2,2,2,2,2,2,2,1,1,,,,2,2,,0
"45-58-24-42","3131-001-01",1,2,2,2,2,1,2,2,2,1,1,,,,1,2,,0
"45-58-24-42","3131-001-01",2,2,2,1,2,2,2,2,2,1,1,,,,1,2,,0
"45-58-24-42","3131-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-58-24-42","3131-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-58-24-42","3131-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-24-34-26","3132-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-24-34-26","3132-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-24-34-26","3132-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-24-34-26","3132-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-24-34-26","3132-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-83-50-40","3133-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-83-50-40","3133-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-83-50-40","3133-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-83-50-40","3133-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"00-83-50-40","3133-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"39-92-70-01","3134-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"39-92-70-01","3134-001-01",2,1,2,2,2,2,2,2,2,1,1,,,,2,2,,0
"39-92-70-01","3134-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"39-92-70-01","3134-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"39-92-70-01","3134-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-64-64-18","3147-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-64-64-18","3147-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-64-64-18","3147-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-64-64-18","3147-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-64-64-18","3147-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-86-57-81","3148-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-86-57-81","3148-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-86-57-81","3148-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-86-57-81","3148-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-86-57-81","3148-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"57-20-31-66","3149-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"57-20-31-66","3149-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"57-20-31-66","3149-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"57-20-31-66","3149-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"57-20-31-66","3149-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-65-17-39","3150-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-65-17-39","3150-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-65-17-39","3150-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-65-17-39","3150-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"62-65-17-39","3150-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-48-24-65","3152-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-48-24-65","3152-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-48-24-65","3152-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-48-24-65","3152-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"59-48-24-65","3152-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-43-46-66","3154-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-43-46-66","3154-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-43-46-66","3154-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-43-46-66","3154-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-43-46-66","3154-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-00-58-34","3166-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-00-58-34","3166-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-00-58-34","3166-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-00-58-34","3166-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-00-58-34","3166-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-45-42-37","3167-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-45-42-37","3167-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-45-42-37","3167-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-45-42-37","3167-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-45-42-37","3167-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-00-78-10","3168-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-00-78-10","3168-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-00-78-10","3168-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-00-78-10","3168-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"42-00-78-10","3168-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"44-11-82-58","3168-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"44-11-82-58","3168-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"44-11-82-58","3168-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"44-11-82-58","3168-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"44-11-82-58","3168-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-79-56-67","3169-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-79-56-67","3169-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-79-56-67","3169-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-79-56-67","3169-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-79-56-67","3169-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-37-36-57","3171-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-37-36-57","3171-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-37-36-57","3171-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-37-36-57","3171-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-37-36-57","3171-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-81-85-47","3173-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-81-85-47","3173-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-81-85-47","3173-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-81-85-47","3173-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"23-81-85-47","3173-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-50-88-11","3185-001-01",1,1,1,2,2,2,2,2,2,1,1,2,,,1,2,,3
"02-50-88-11","3185-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-50-88-11","3185-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-50-88-11","3185-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"02-50-88-11","3185-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-50-08-94","3186-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-50-08-94","3186-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-50-08-94","3186-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-50-08-94","3186-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-50-08-94","3186-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-32-84-41","3187-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-32-84-41","3187-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-32-84-41","3187-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-32-84-41","3187-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"78-32-84-41","3187-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-44-53-44","3188-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-44-53-44","3188-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-44-53-44","3188-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-44-53-44","3188-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"76-44-53-44","3188-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-12-48-04","3189-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-12-48-04","3189-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-12-48-04","3189-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-12-48-04","3189-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-12-48-04","3189-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-75-03-88","3189-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-75-03-88","3189-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-75-03-88","3189-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-75-03-88","3189-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-75-03-88","3189-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-34-40-93","3190-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-34-40-93","3190-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-34-40-93","3190-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-34-40-93","3190-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"51-34-40-93","3190-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"48-43-31-89","3191-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"48-43-31-89","3191-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"48-43-31-89","3191-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"48-43-31-89","3191-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"48-43-31-89","3191-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-65-11-52","3192-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-65-11-52","3192-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-65-11-52","3192-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-65-11-52","3192-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"71-65-11-52","3192-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-32-86-52","3204-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-32-86-52","3204-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-32-86-52","3204-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-32-86-52","3204-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"69-32-86-52","3204-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-05-32-13","3205-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-05-32-13","3205-001-01",2,1,1,2,2,2,2,2,2,1,1,3,,,1,2,,1
"96-05-32-13","3205-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-05-32-13","3205-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-05-32-13","3205-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-49-61-15","3205-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-49-61-15","3205-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-49-61-15","3205-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-49-61-15","3205-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-49-61-15","3205-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-43-36-88","3205-001-06",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-43-36-88","3205-001-06",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-43-36-88","3205-001-06",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-43-36-88","3205-001-06",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-43-36-88","3205-001-06",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-66-04-87","3205-001-10",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-66-04-87","3205-001-10",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-66-04-87","3205-001-10",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-66-04-87","3205-001-10",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-66-04-87","3205-001-10",5,2,2,2,2,2,2,2,2,2,,,,,,,,
