"interview__key","y5_hhid","itemcode","hh_j01","hh_j02_1","hh_j02_2","hh_j03_1","hh_j03_2","hh_j04","hh_j05_1","hh_j05_2","hh_j06_1","hh_j06_2","j1_selection"
"95-67-04-51","1821-001-01",703,1,5,4,5,4,2000,,0,,0,2
"95-67-04-51","1821-001-01",704,1,5,2,,0,,,0,5,2,2
"95-67-04-51","1821-001-01",801,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",802,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",803,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",804,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",805,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",806,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",807,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",808,1,2,70,2,70,1000,,0,,0,2
"95-67-04-51","1821-001-01",809,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",810,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",901,1,3,1.5,3,1.5,3000,,0,,0,2
"95-67-04-51","1821-001-01",902,1,3,1,3,1,2400,,0,,0,2
"95-67-04-51","1821-001-01",903,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1001,1,3,0.5,3,0.5,2500,,0,,0,2
"95-67-04-51","1821-001-01",1002,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1003,1,2,250,2,250,250,,0,,0,2
"95-67-04-51","1821-001-01",1004,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1081,1,1,1,1,1,1600,,0,,0,2
"95-67-04-51","1821-001-01",1082,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1101,1,2,12,2,12,200,,0,,0,2
"95-67-04-51","1821-001-01",1102,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1103,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1104,1,5,4,5,4,2000,,0,,0,2
"95-67-04-51","1821-001-01",1105,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1106,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1107,2,,,,,,,,,,2
"95-67-04-51","1821-001-01",1108,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",101,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",102,1,2,500,,0,,,0,2,500,2
"31-86-83-67","1842-001-01",103,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",104,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",105,1,1,5,,0,,1,5,,0,2
"31-86-83-67","1842-001-01",106,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",107,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",109,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",110,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",111,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",112,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",201,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",202,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",203,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",204,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",205,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",206,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",207,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",301,1,2,250,2,250,700,,0,,0,2
"31-86-83-67","1842-001-01",302,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",303,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",401,1,2,500,,0,,2,500,,0,2
"31-86-83-67","1842-001-01",501,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",502,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",503,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",504,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",601,1,2,1896,2,1896,1000,,0,,0,2
"31-86-83-67","1842-001-01",602,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",603,1,2,308,,0,,2,308,,0,2
"31-86-83-67","1842-001-01",701,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",702,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",703,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",704,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",801,1,2,250,2,250,1000,,0,,0,2
"31-86-83-67","1842-001-01",802,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",803,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",804,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",805,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",806,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",807,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",808,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",809,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",810,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",901,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",902,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",903,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1001,1,4,250,4,250,1000,,0,,0,2
"31-86-83-67","1842-001-01",1002,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1003,1,2,125,2,125,250,,0,,0,2
"31-86-83-67","1842-001-01",1004,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1081,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1082,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1101,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1102,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1103,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1104,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1105,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1106,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1107,2,,,,,,,,,,2
"31-86-83-67","1842-001-01",1108,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",101,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",102,1,1,3,1,3,4500,,0,,0,2
"25-77-45-14","1862-001-01",103,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",104,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",105,1,1,10,1,10,10000,,0,,0,2
"25-77-45-14","1862-001-01",106,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",107,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",109,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",110,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",111,1,2,470,,0,,,0,2,470,2
"25-77-45-14","1862-001-01",112,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",201,1,1,2,1,2,1000,,0,,0,2
"25-77-45-14","1862-001-01",202,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",203,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",204,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",205,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",206,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",207,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",301,1,1,0.5,1,0.5,1400,,0,,0,2
"25-77-45-14","1862-001-01",302,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",303,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",401,1,1,1.5,,0,,,0,1,1.5,2
"25-77-45-14","1862-001-01",501,1,2,250,2,250,600,,0,,0,2
"25-77-45-14","1862-001-01",502,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",503,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",504,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",601,1,2,1345,2,1345,1300,,0,,0,2
"25-77-45-14","1862-001-01",602,1,2,625,,0,,,0,2,625,2
"25-77-45-14","1862-001-01",603,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",701,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",702,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",703,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",704,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",801,1,1,1.5,1,1.5,9000,,0,,0,2
"25-77-45-14","1862-001-01",802,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",803,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",804,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",805,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",806,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",807,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",808,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",809,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",810,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",901,1,3,3.5,3,3.5,4200,,0,,0,2
"25-77-45-14","1862-001-01",902,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",903,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1001,1,4,350,4,350,1500,,0,,0,2
"25-77-45-14","1862-001-01",1002,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1003,1,2,200,2,200,200,,0,,0,2
"25-77-45-14","1862-001-01",1004,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1081,1,1,7,1,7,8400,,0,,0,2
"25-77-45-14","1862-001-01",1082,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1101,1,2,42,2,42,450,,0,,0,2
"25-77-45-14","1862-001-01",1102,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1103,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1104,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1105,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1106,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1107,2,,,,,,,,,,2
"25-77-45-14","1862-001-01",1108,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",101,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",102,1,1,3,1,3,3000,,0,,0,2
"82-46-52-41","1880-001-01",103,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",104,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",105,1,1,6,1,6,4800,,0,,0,2
"82-46-52-41","1880-001-01",106,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",107,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",109,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",110,1,2,430,2,430,1000,,0,,0,2
"82-46-52-41","1880-001-01",111,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",112,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",201,1,2,2466,2,2466,1000,,0,,0,2
"82-46-52-41","1880-001-01",202,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",203,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",204,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",205,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",206,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",207,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",301,1,2,500,2,500,1400,,0,,0,2
"82-46-52-41","1880-001-01",302,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",303,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",401,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",501,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",502,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",503,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",504,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",601,1,2,1744,2,1744,1600,,0,,0,2
"82-46-52-41","1880-001-01",602,1,2,1498,2,1498,1200,,0,,0,2
"82-46-52-41","1880-001-01",603,1,2,690,,0,,,0,2,690,2
"82-46-52-41","1880-001-01",701,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",702,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",703,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",704,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",801,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",802,1,1,1,1,1,6000,,0,,0,2
"82-46-52-41","1880-001-01",803,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",804,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",805,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",806,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",807,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",808,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",809,1,2,1700,2,1700,2000,,0,,0,2
"82-46-52-41","1880-001-01",810,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",901,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",902,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",903,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1001,1,4,250,4,250,1000,,0,,0,2
"82-46-52-41","1880-001-01",1002,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1003,1,2,250,2,250,250,,0,,0,2
"82-46-52-41","1880-001-01",1004,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1081,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1082,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1101,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1102,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1103,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1104,1,4,1400,4,1400,2000,,0,,0,2
"82-46-52-41","1880-001-01",1105,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1106,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1107,2,,,,,,,,,,2
"82-46-52-41","1880-001-01",1108,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",101,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",102,1,1,4,1,4,4400,,0,,0,2
"79-60-26-09","1896-001-01",103,1,2,2700,2,2700,1500,,0,,0,2
"79-60-26-09","1896-001-01",104,1,1,3,,0,,1,3,,0,2
"79-60-26-09","1896-001-01",105,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",106,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",107,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",109,1,2,800,2,800,2000,,0,,0,2
"79-60-26-09","1896-001-01",110,1,2,100,2,100,1000,,0,,0,2
"79-60-26-09","1896-001-01",111,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",112,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",201,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",202,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",203,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",204,1,2,1874,2,1874,1000,,0,,0,2
"79-60-26-09","1896-001-01",205,1,1,1,1,1,1000,,0,,0,2
"79-60-26-09","1896-001-01",206,1,2,1140,2,1140,1000,,0,,0,2
"79-60-26-09","1896-001-01",207,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",301,1,1,1,1,1,2800,,0,,0,2
"79-60-26-09","1896-001-01",302,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",303,1,2,500,2,500,2800,,0,,0,2
"79-60-26-09","1896-001-01",401,1,1,1,,0,,1,1,,0,2
"79-60-26-09","1896-001-01",501,1,2,250,,0,,2,250,,0,2
"79-60-26-09","1896-001-01",502,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",503,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",504,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",601,1,2,2243,2,2243,3300,,0,,0,2
"79-60-26-09","1896-001-01",602,1,2,966,2,966,700,,0,,0,2
"79-60-26-09","1896-001-01",603,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",701,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",702,1,2,530,2,530,500,,0,,0,2
"79-60-26-09","1896-001-01",703,1,2,3740,2,3740,2000,,0,,0,2
"79-60-26-09","1896-001-01",704,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",801,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",802,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",803,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",804,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",805,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",806,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",807,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",808,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",809,1,2,1710,,0,,,0,2,1710,2
"79-60-26-09","1896-001-01",810,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",901,1,3,1.5,3,1.5,1500,,0,,0,2
"79-60-26-09","1896-001-01",902,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",903,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1001,1,3,1,3,1,5000,,0,,0,2
"79-60-26-09","1896-001-01",1002,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1003,1,2,200,2,200,200,,0,,0,2
"79-60-26-09","1896-001-01",1004,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1081,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1082,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1101,1,2,50,2,50,500,,0,,0,2
"79-60-26-09","1896-001-01",1102,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1103,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1104,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1105,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1106,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1107,2,,,,,,,,,,2
"79-60-26-09","1896-001-01",1108,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",101,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",102,1,1,3,1,3,4200,,0,,0,2
"72-94-88-22","1916-001-01",103,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",104,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",105,1,1,4,,0,,,0,1,4,2
"72-94-88-22","1916-001-01",106,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",107,1,1,2,1,2,2000,,0,,0,2
"72-94-88-22","1916-001-01",109,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",110,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",111,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",112,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",201,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",202,1,2,1500,2,1500,750,,0,,0,2
"72-94-88-22","1916-001-01",203,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",204,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",205,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",206,1,1,4,1,4,3000,,0,,0,2
"72-94-88-22","1916-001-01",207,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",301,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",302,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",303,1,4,150,,0,,,0,4,150,2
"72-94-88-22","1916-001-01",401,1,2,1500,2,1500,3000,,0,,0,2
"72-94-88-22","1916-001-01",501,1,2,250,2,250,400,,0,,0,2
"72-94-88-22","1916-001-01",502,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",503,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",504,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",601,1,2,3500,2,3500,2500,,0,,0,2
"72-94-88-22","1916-001-01",602,1,2,3500,,0,,,0,2,3500,2
"72-94-88-22","1916-001-01",603,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",701,1,2,340,2,340,400,,0,,0,2
"72-94-88-22","1916-001-01",702,1,2,400,2,250,300,,0,2,150,2
"72-94-88-22","1916-001-01",703,1,2,500,,0,,2,300,2,200,2
"72-94-88-22","1916-001-01",704,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",801,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",802,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",803,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",804,1,1,2,1,2,15000,,0,,0,2
"72-94-88-22","1916-001-01",805,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",806,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",807,1,5,1,5,1,500,,0,,0,2
"72-94-88-22","1916-001-01",808,1,2,1500,2,1500,8000,,0,,0,2
"72-94-88-22","1916-001-01",809,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",810,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",901,1,4,250,4,250,500,,0,,0,2
"72-94-88-22","1916-001-01",902,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",903,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1001,1,4,175,4,175,1000,,0,,0,2
"72-94-88-22","1916-001-01",1002,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1003,1,2,150,,0,,,0,2,150,2
"72-94-88-22","1916-001-01",1004,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1081,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1082,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1101,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1102,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1103,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1104,1,4,300,4,300,500,,0,,0,2
"72-94-88-22","1916-001-01",1105,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1106,2,,,,,,,,,,2
"72-94-88-22","1916-001-01",1107,1,3,2,3,2,1000,,0,,0,2
"72-94-88-22","1916-001-01",1108,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",101,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",102,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",103,1,1,1,,0,,,0,1,1,2
"66-14-94-18","1935-001-01",104,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",105,1,2,10500,,0,,2,10500,,0,2
"66-14-94-18","1935-001-01",106,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",107,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",109,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",110,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",111,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",112,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",201,1,2,1500,,0,,2,1500,,0,2
"66-14-94-18","1935-001-01",202,1,1,3,,0,,1,3,,0,2
"66-14-94-18","1935-001-01",203,1,1,2,,0,,1,2,,0,2
"66-14-94-18","1935-001-01",204,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",205,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",206,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",207,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",301,1,2,500,2,500,1400,,0,,0,2
"66-14-94-18","1935-001-01",302,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",303,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",401,1,2,250,2,250,400,,0,,0,2
"66-14-94-18","1935-001-01",501,1,2,750,2,750,1500,,0,,0,2
"66-14-94-18","1935-001-01",502,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",503,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",504,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",601,1,2,900,2,900,800,,0,,0,2
"66-14-94-18","1935-001-01",602,1,1,3,,0,,1,3,,0,2
"66-14-94-18","1935-001-01",603,1,1,1,,0,,1,1,,0,2
"66-14-94-18","1935-001-01",701,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",702,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",703,1,2,500,,0,,2,500,,0,2
"66-14-94-18","1935-001-01",704,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",801,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",802,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",803,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",804,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",805,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",806,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",807,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",808,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",809,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",810,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",901,1,3,1,3,1,2000,,0,,0,2
"66-14-94-18","1935-001-01",902,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",903,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1001,1,4,300,4,300,1500,,0,,0,2
"66-14-94-18","1935-001-01",1002,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1003,1,2,200,2,200,300,,0,,0,2
"66-14-94-18","1935-001-01",1004,1,2,600,,0,,2,600,,0,2
"66-14-94-18","1935-001-01",1081,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1082,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1101,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1102,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1103,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1104,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1105,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1106,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1107,2,,,,,,,,,,2
"66-14-94-18","1935-001-01",1108,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",101,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",102,1,1,2,1,2,2400,,0,,0,2
"11-83-65-02","1952-001-02",103,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",104,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",105,1,1,7,1,7,8400,,0,,0,2
"11-83-65-02","1952-001-02",106,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",107,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",109,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",110,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",111,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",112,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",201,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",202,1,1,1,1,1,800,,0,,0,2
"11-83-65-02","1952-001-02",203,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",204,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",205,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",206,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",207,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",301,1,2,250,2,250,700,,0,,0,2
"11-83-65-02","1952-001-02",302,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",303,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",401,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",501,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",502,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",503,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",504,2,,,,,,,,,,2
"11-83-65-02","1952-001-02",601,1,2,1900,2,1900,2100,,0,,0,2
"11-83-65-02","1952-001-02",602,2,,,,,,,,,,2
