"interview__key","y5_hhid","plot_id","cropid","ag6a_02","ag6a_03","ag6a_04","ag6a_05","ag6a_06","ag6a_06a","ag6a_07_1","ag6a_07_2","ag6a_07_3","ag6a_07_4","ag6a_08_1","ag6a_08_2","ag6a_09","ag6a_10","ag6a_11"
"60-62-46-17","3305-001-01",1,71,40,2006,0,2,,1,2020,9,2021,10,1,2,150,2,
"60-62-46-17","3305-001-01",1,73,2,1993,0,2,,1,2021,10,2021,11,1,2,125,2,
"86-36-32-76","3305-001-04",1,71,20,2017,0,2,,1,2021,1,2021,11,2,,240,2,
"90-79-01-95","3360-001-01",1,71,10,2018,0,2,,1,2020,4,2021,2,1,2,84,2,
"90-79-01-95","3360-001-01",1,851,1,2016,0,2,,1,2020,5,2021,1,1,2,5,2,
"17-79-46-66","3362-001-01",1,71,30,2016,5,2,,1,2020,5,2021,2,1,,180,2,
"62-47-91-69","3377-001-03",1,71,12,2020,5,2,,1,2020,1,2020,1,1,,18,2,
"93-04-12-36","3378-001-01",1,39,1,2000,0,2,,1,2020,4,2020,6,1,,50,1,3
"93-04-12-36","3378-001-01",1,73,4,2010,3,2,,1,2020,9,2020,11,1,2,30,1,3
"93-04-12-36","3378-001-01",1,74,4,2019,4,2,,2,,,,,,,,,
"93-04-12-36","3378-001-01",1,205,1,2016,0,2,,1,2020,10,2020,10,1,,5,2,
"93-04-12-36","3378-001-01",1,851,3,2018,3,2,,2,,,,,,,,,
"79-29-36-72","3387-001-01",1,71,7,2019,0,1,3,1,2020,4,2020,6,1,,5,2,
"79-29-36-72","3387-001-01",1,74,3,2019,0,1,3,2,,,,,,,,,
"79-29-36-72","3387-001-01",2,71,50,2015,5,2,,1,2020,5,2020,5,1,,20,2,
"79-29-36-72","3387-001-01",2,74,7,2005,0,2,,1,2020,6,2020,7,1,,5,2,
"84-92-14-03","3387-001-03",1,71,25,2018,6,2,,1,2020,4,2020,7,1,,150,2,
"22-32-62-13","3437-001-01",1,71,8,2010,0,2,,1,2020,4,2020,12,1,2,84,2,
"89-97-86-40","3452-001-01",1,71,11,2016,2,2,,1,2020,11,2021,10,1,2,80,2,
"66-71-90-73","3470-001-03",1,71,20,2020,10,2,,1,2019,10,2020,12,1,,10,1,5
"97-85-50-18","3471-001-01",1,71,25,2019,5,2,,1,2020,1,2020,11,1,2,60,1,5
"04-68-39-66","3477-001-01",1,73,1,2014,0,2,,1,2020,10,2020,11,1,,50,2,
"25-21-14-19","3477-001-03",1,70,1,2016,0,2,,1,2020,1,2020,12,1,2,25,2,
"25-21-14-19","3477-001-03",1,71,22,2016,0,2,,1,2020,1,2020,12,1,2,160,2,
"25-21-14-19","3477-001-03",1,80,1,2014,0,2,,1,2020,1,2020,12,1,2,50,2,
"31-48-87-39","3489-001-03",1,71,45,2015,0,2,,1,2020,1,2020,12,1,2,180,2,
"31-48-87-39","3489-001-03",1,74,4,2017,0,2,,1,2020,1,2020,12,1,2,25,2,
"70-78-01-00","3490-001-01",1,71,45,2018,0,2,,1,2020,12,2020,12,1,,200,2,
"70-78-01-00","3490-001-01",1,72,2,2020,2,2,,2,,,,,,,,,
"70-78-01-00","3490-001-01",1,73,2,2016,0,2,,2,,,,,,,,,
"70-78-01-00","3490-001-01",1,75,25,2019,0,2,,2,,,,,,,,,
"70-78-01-00","3490-001-01",1,76,2,2020,2,2,,2,,,,,,,,,
"70-78-01-00","3490-001-01",1,99,1,2017,0,2,,2,,,,,,,,,
"70-78-01-00","3490-001-01",1,205,1,2017,0,2,,2,,,,,,,,,
"70-78-01-00","3490-001-01",1,851,1,2019,0,2,,2,,,,,,,,,
"97-77-83-36","3495-001-01",1,71,50,2019,0,2,,2,,,,,,,,,
"57-73-74-66","3496-001-01",1,71,15,2020,15,2,,1,2020,12,2020,12,1,,24,2,
"56-39-47-01","3511-001-02",1,71,35,2020,5,2,,1,2021,6,2021,6,1,,5,2,
"56-39-47-01","3511-001-02",1,73,3,2020,3,2,,2,,,,,,,,,
"56-39-47-01","3511-001-02",1,74,11,2021,8,2,,2,,,,,,,,,
"96-22-91-01","3546-001-01",1,71,10,2018,2,2,,1,2020,12,2021,3,1,,80,2,
"19-39-89-59","3549-001-01",1,71,100,2016,100,1,2,1,2020,4,2020,10,1,,60,1,5
"74-75-91-79","3553-001-03",1,76,2,2008,0,2,,1,2020,9,2020,12,1,,320,2,
"74-75-91-79","3553-001-03",1,851,20,2015,0,2,,2,,,,,,,,,
"32-17-78-07","3586-001-01",1,73,1,1998,0,2,,1,2020,11,2021,1,1,2,70,2,
"32-17-78-07","3586-001-01",1,76,2,2005,0,2,,2,,,,,,,,,
"32-17-78-07","3586-001-01",1,200,1,2010,0,2,,2,,,,,,,,,
"81-86-14-73","3603-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"81-86-14-73","3603-001-01",2,71,6,2008,30,1,2,2,,,,,,,,,
"81-86-14-73","3603-001-01",2,73,8,2015,4,1,2,1,2020,12,2021,1,1,2,300,1,2
"81-86-14-73","3603-001-01",2,74,18,2019,0,1,2,1,2020,4,2020,12,1,2,200,1,2
"81-86-14-73","3603-001-01",2,998,100,2020,100,1,2,2,,,,,,,,,
"09-31-93-25","3605-001-01",1,74,5,2018,0,1,2,1,2020,6,2020,12,1,,150,1,1
"11-40-56-85","3607-001-01",1,71,12,2017,4,1,2,1,2020,2,2021,1,1,2,533,2,
"11-40-56-85","3607-001-01",1,72,1,2018,0,1,2,2,,,,,,,,,
"11-40-56-85","3607-001-01",1,73,5,2010,0,1,2,1,2020,10,2021,1,1,2,12,2,
"11-40-56-85","3607-001-01",1,74,6,2017,1,2,,1,2020,2,2021,1,1,2,235,1,1
"11-40-56-85","3607-001-01",1,852,1,2018,0,1,2,1,2020,2,2021,1,1,2,1,2,
"46-48-20-19","3608-001-01",2,71,20,2015,0,2,,1,2020,6,2021,2,1,,200,1,2
"46-48-20-19","3608-001-01",2,73,1,1996,0,2,,1,2020,11,2021,2,1,,200,1,2
"35-55-95-51","3609-001-02",1,73,5,9999,0,1,2,1,2020,12,2021,2,2,3,23,1,3
"65-52-91-16","3610-001-01",1,70,1,2020,1,1,2,2,,,,,,,,,
"65-52-91-16","3610-001-01",1,72,3,2015,0,1,2,2,,,,,,,,,
"65-52-91-16","3610-001-01",1,73,4,2012,0,1,2,1,2020,11,2020,12,1,2,26,1,2
"65-52-91-16","3610-001-01",1,74,1,2020,1,2,,2,,,,,,,,,
"65-52-91-16","3610-001-01",1,76,1,2016,0,1,2,1,2020,4,2020,6,1,2,18,2,
"65-52-91-16","3610-001-01",1,998,1,2018,0,1,2,1,2020,10,2020,11,1,2,24,2,
"65-52-91-16","3610-001-01",3,74,3,2018,0,1,2,1,2020,7,2020,9,1,2,52,1,2
"21-35-87-24","3627-001-01",3,73,8,1900,0,1,2,1,2020,10,2021,1,1,2,1000,1,5
"21-35-87-24","3627-001-01",3,80,10,1900,0,1,2,1,2020,11,2021,1,1,2,120,1,1
"88-20-31-17","3641-001-01",1,71,40,2005,11,2,,1,2020,2,2021,1,1,2,828,2,
"88-20-31-17","3641-001-01",2,71,40,2004,7,2,,1,2020,2,2021,1,1,2,540,2,
"58-58-82-68","3643-001-01",1,73,2,2001,0,2,,1,2020,10,2021,2,1,,100,2,
"58-58-82-68","3643-001-01",1,74,3,2019,0,2,,1,2020,4,2021,2,1,,100,2,
"08-34-40-96","3644-001-01",1,69,1,2018,0,2,,2,,,,,,,,,
"08-34-40-96","3644-001-01",1,71,300,1900,0,1,2,1,2020,2,2021,1,1,2,600,2,
"08-34-40-96","3644-001-01",1,79,1,2020,1,1,2,2,,,,,,,,,
"08-34-40-96","3644-001-01",1,81,2,2020,0,1,2,1,2020,12,2021,1,1,2,50,1,5
"08-34-40-96","3644-001-01",1,200,3,2018,0,1,2,1,2020,11,2021,1,1,2,70,1,1
"08-34-40-96","3644-001-01",1,204,2,2016,0,1,2,1,2020,11,2021,1,1,2,60,1,6
"08-34-40-96","3644-001-01",2,71,500,1900,0,1,2,1,2020,2,2021,1,1,2,360,1,2
"08-34-40-96","3644-001-01",3,71,100,1900,0,1,2,1,2020,2,2021,1,1,2,360,1,2
"08-34-40-96","3644-001-01",4,212,10,2020,10,1,2,2,,,,,,,,,
"08-34-40-96","3644-001-01",5,71,100,1900,0,1,2,1,2020,2,2021,1,1,2,150,1,2
"08-34-40-96","3644-001-01",6,71,70,1900,0,1,2,1,2020,2,2021,1,1,2,128,1,2
"08-34-40-96","3644-001-01",7,71,100,1900,0,1,2,1,2020,2,2021,1,1,2,300,1,2
"08-34-40-96","3644-001-01",8,71,120,1900,0,1,2,1,2020,2,2021,1,1,2,200,1,2
"48-70-78-56","3645-001-01",3,69,1,1998,0,1,2,1,2020,1,2020,2,1,4,60,2,
"48-70-78-56","3645-001-01",3,71,60,2007,0,1,2,1,2020,1,2020,12,1,4,1533,2,
"48-70-78-56","3645-001-01",3,72,5,2007,0,1,2,1,2020,4,2020,6,1,4,15,2,
"48-70-78-56","3645-001-01",3,212,5,2020,5,1,2,2,,,,,,,,,
"48-70-78-56","3645-001-01",4,67,2,1998,0,1,2,1,2020,1,2020,6,1,4,150,2,
"69-15-49-57","3646-001-01",1,71,135,2015,0,2,,1,2020,11,2021,1,1,,360,1,6
"28-62-38-35","3647-001-01",1,71,150,9999,0,2,,1,2019,12,2020,3,1,,1500,2,
"34-78-01-69","3648-001-01",1,71,65,1900,15,2,,1,2020,2,2021,1,1,,1170,2,
"37-00-59-02","3662-001-01",2,73,5,1900,0,2,,1,2020,12,2021,2,1,2,100,1,2
"37-00-59-02","3662-001-01",3,71,20,2010,0,2,,1,2021,6,2021,9,1,2,32,2,
"37-00-59-02","3662-001-01",3,72,1,2021,1,2,,2,,,,,,,,,
"37-00-59-02","3662-001-01",3,73,4,2006,0,2,,1,2020,12,2021,2,1,2,200,1,1
"57-29-56-03","3663-001-01",4,73,1,2018,0,2,,1,2021,4,2021,10,2,,18,1,5
"73-54-93-25","3666-001-01",1,73,15,2015,5,1,2,1,2020,11,2021,1,1,,120,2,
"73-54-93-25","3666-001-01",1,74,2,2021,2,2,,2,,,,,,,,,
"73-54-93-25","3666-001-01",1,76,2,2014,0,1,2,2,,,,,,,,,
"73-54-93-25","3666-001-01",1,80,3,2015,0,1,2,1,2021,3,2021,5,1,,50,2,
"73-54-93-25","3666-001-01",1,852,2,2015,0,1,2,1,2021,4,2021,6,1,,25,2,
"73-54-93-25","3666-001-01",3,73,5,2020,0,1,2,2,,,,,,,,,
"33-22-49-70","3667-001-01",1,71,6,2019,1,1,2,1,2021,9,2021,9,1,,15,2,
"33-22-49-70","3667-001-01",1,73,5,2018,0,2,,1,2021,9,2021,11,1,,1,2,
"97-63-96-06","3667-001-03",1,70,4,2020,0,1,2,1,2021,4,2021,4,1,2,2,2,
"97-63-96-06","3667-001-03",1,71,5,2020,0,1,2,1,2021,8,2021,8,1,2,10,2,
"97-63-96-06","3667-001-03",1,73,6,2017,2,1,2,2,,,,,,,,,
"97-63-96-06","3667-001-03",1,852,2,2017,0,1,2,2,,,,,,,,,
"11-43-16-03","3682-001-02",2,71,10,2020,10,1,2,2,,,,,,,,,
"11-43-16-03","3682-001-02",2,72,10,2020,10,1,2,2,,,,,,,,,
"11-43-16-03","3682-001-02",2,73,6,2020,6,1,2,2,,,,,,,,,
"11-43-16-03","3682-001-02",2,76,6,2020,6,1,2,2,,,,,,,,,
"34-30-09-00","3686-001-02",1,71,17,2021,6,1,2,1,2020,11,2020,12,2,,45,2,
"34-30-09-00","3686-001-02",1,73,2,2015,0,1,2,1,2020,10,2020,12,2,,45,2,
"97-67-30-88","3687-001-01",1,71,50,1900,3,1,2,1,2020,1,2020,12,1,2,90,1,5
"97-67-30-88","3687-001-01",1,73,3,2020,2,1,2,1,2020,12,2020,12,1,2,15,1,5
"97-67-30-88","3687-001-01",1,74,3,2020,3,1,2,2,,,,,,,,,
"97-67-30-88","3687-001-01",1,851,1,2018,0,1,2,2,,,,,,,,,
"98-73-63-70","3700-001-04",1,852,1,2017,0,2,,1,2020,11,2021,2,1,2,20,2,
"99-07-17-06","3702-001-01",2,71,5,2020,0,2,,1,2020,12,2021,11,1,,45,2,
"06-37-92-79","3717-001-01",1,71,25,1999,0,1,2,1,2020,8,2020,8,1,,350,2,
"06-37-92-79","3717-001-01",1,72,3,2018,0,2,,1,2020,12,2020,12,1,,50,2,
"06-37-92-79","3717-001-01",1,73,1,2007,0,2,,2,,,,,,,,,
"06-37-92-79","3717-001-01",1,74,2,2020,2,1,2,1,2020,7,2020,12,1,,10,2,
"29-48-35-09","3718-001-01",1,71,26,2019,0,2,,1,2020,3,2020,10,1,2,225,2,
"29-48-35-09","3718-001-01",1,73,3,1996,0,2,,1,2020,1,2020,12,1,2,50,2,
"29-48-35-09","3718-001-01",1,74,3,2020,3,2,,2,,,,,,,,,
"24-81-45-05","3719-001-01",1,71,120,2009,0,1,2,1,2020,3,2020,12,1,2,140,2,
"24-81-45-05","3719-001-01",1,73,1,2015,0,1,2,1,2020,12,2021,1,1,2,50,1,3
"24-81-45-05","3719-001-01",1,75,5,2018,0,1,2,2,,,,,,,,,
"24-81-45-05","3719-001-01",2,73,1,1900,0,2,,2,,,,,,,,,
"84-70-04-13","3720-001-01",1,69,3,1997,0,1,2,1,2020,3,2020,4,1,,150,2,
"84-70-04-13","3720-001-01",1,71,500,1996,0,1,2,1,2020,7,2021,1,1,,150,2,
"84-70-04-13","3720-001-01",1,73,3,1998,0,1,2,1,2020,11,2021,2,1,,350,2,
"84-70-04-13","3720-001-01",2,71,1000,1996,0,1,2,1,2020,2,2021,1,1,,500,1,3
"84-70-04-13","3720-001-01",2,73,1,1997,0,1,2,1,2020,11,2021,1,1,,80,1,3
"84-70-04-13","3720-001-01",3,71,40,2011,0,1,2,1,2020,6,2020,8,1,,60,1,1
"67-16-45-78","3721-001-01",1,72,4,2012,2,2,,1,2020,3,2020,4,1,,25,1,3
"67-16-45-78","3721-001-01",2,72,1,2014,0,2,,1,2020,2,2020,3,1,2,50,1,5
"67-16-45-78","3721-001-01",3,71,30,1985,0,2,,1,2020,5,2020,5,1,2,50,1,5
"67-16-45-78","3721-001-01",3,73,3,2011,0,2,,2,,,,,,,,,
"67-16-45-78","3721-001-01",4,71,10,2015,0,2,,1,2020,11,2020,11,1,2,30,2,
"46-79-04-89","3722-001-01",1,71,80,2007,3,1,2,1,2020,6,2020,12,1,,100,2,
"94-01-95-71","3723-001-01",1,71,300,2019,10,2,,1,2020,1,2020,12,1,2,1200,2,
"94-01-95-71","3723-001-01",1,73,4,2016,0,2,,1,2020,1,2020,2,1,2,100,1,5
"94-01-95-71","3723-001-01",1,74,4,2019,2,2,,1,2020,7,2020,7,1,2,10,2,
"94-01-95-71","3723-001-01",1,75,50,2017,10,2,,1,2020,12,2021,1,1,2,20,2,
"94-01-95-71","3723-001-01",1,76,3,2018,0,2,,2,,,,,,,,,
"94-01-95-71","3723-001-01",2,71,500,1997,0,2,,1,2020,1,2020,12,1,2,200,1,5
"94-01-95-71","3723-001-01",2,73,3,1997,0,2,,1,2020,12,2021,2,1,2,300,1,3
"94-01-95-71","3723-001-01",2,75,200,2015,10,1,2,1,2020,12,2021,1,1,2,200,1,5
"94-01-95-71","3723-001-01",3,71,100,1998,0,2,,1,2020,1,2020,12,1,2,20,1,5
"94-01-95-71","3723-001-01",4,71,1,2013,0,2,,2,,,,,,,,,
"26-38-86-97","3723-001-03",1,71,10,2015,0,1,2,1,2020,6,2020,6,1,,10,2,
"44-69-31-70","3724-001-01",1,71,3,2005,0,1,2,1,2020,9,2020,9,1,2,20,2,
"44-69-31-70","3724-001-01",1,72,5,2016,0,1,2,2,,,,,,,,,
"44-69-31-70","3724-001-01",1,73,5,1998,0,1,2,1,2020,12,2021,1,1,2,200,2,
"44-69-31-70","3724-001-01",1,998,2,2009,0,1,2,1,2020,2,2021,5,1,2,60,2,
"44-69-31-70","3724-001-01",2,71,32,1996,0,1,2,1,2020,11,2020,12,1,2,50,2,
"44-69-31-70","3724-001-01",2,73,4,1996,0,1,2,1,2020,12,2021,2,1,2,70,2,
"44-69-31-70","3724-001-01",3,73,2,1992,0,1,2,1,2020,12,2021,2,1,2,30,2,
"86-99-26-34","3737-001-02",1,80,1,1900,0,1,2,1,2020,12,2020,12,1,,5,1,1
"55-51-32-87","3738-001-01",3,73,5,1900,0,1,2,1,2020,11,2020,12,3,,50,1,6
"69-36-36-13","3739-001-01",4,71,6,2005,0,2,,1,2019,12,2020,11,1,4,260,2,
"98-58-55-76","3740-001-01",1,73,2,2002,0,2,,1,2020,10,2020,12,1,,591300,1,6
"98-58-55-76","3740-001-01",1,76,12,2002,0,2,,2,,,,,,,,,
"98-58-55-76","3740-001-01",2,73,2,2004,0,1,2,1,2020,9,2020,12,1,2,525600,1,6
"11-59-39-51","3741-001-01",2,73,1,2017,0,2,,2,,,,,,,,,
"45-98-24-04","3741-001-04",2,71,8,2018,0,2,,1,2019,12,2020,11,1,2,135,1,5
"19-82-60-37","3742-001-01",1,71,100,2012,0,1,2,1,2020,3,2020,11,2,4,170,2,
"19-82-60-37","3742-001-01",1,73,3,1900,0,1,2,1,2019,12,2020,1,2,,200,1,6
"19-82-60-37","3742-001-01",1,80,2,2017,0,1,2,1,2020,8,2020,8,2,,30,1,1
"78-14-25-28","3743-001-01",1,73,1,1991,0,2,,1,2019,9,2020,1,1,,285,2,
"78-14-25-28","3743-001-01",1,200,1,2018,0,1,2,2,,,,,,,,,
"78-14-25-28","3743-001-01",1,851,1,1991,0,2,,1,2020,7,2020,9,1,,10,1,5
"17-54-53-53","3758-001-01",1,73,1,1900,0,1,2,1,2020,10,2021,1,1,2,100,2,
"17-54-53-53","3758-001-01",2,73,2,1900,0,1,2,1,2020,10,2021,1,1,2,200,1,5
"51-47-84-02","3759-001-02",2,73,10,1980,0,1,2,1,2020,9,2020,12,2,6,288,1,5
"51-47-84-02","3759-001-02",3,73,2,1985,0,1,2,1,2020,9,2020,12,2,6,88,1,5
"51-47-84-02","3759-001-02",4,73,2,2000,0,1,2,1,2020,9,2020,12,2,6,52,1,5
"68-35-57-41","3776-001-01",1,73,2,2008,0,1,2,1,2019,11,2020,3,1,2,120,1,3
"68-35-57-41","3776-001-01",1,74,1,2020,1,1,2,2,,,,,,,,,
"39-38-87-53","3777-001-01",1,71,3,2018,0,1,2,2,,,,,,,,,
"39-38-87-53","3777-001-01",1,73,4,2018,0,1,2,2,,,,,,,,,
"39-38-87-53","3777-001-01",1,74,2,2018,0,1,2,1,2020,4,2020,9,2,,42,2,
"39-38-87-53","3777-001-01",1,75,6,2016,0,1,2,1,2020,7,2020,7,2,,1,2,
"39-38-87-53","3777-001-01",1,76,2,2018,0,1,2,2,,,,,,,,,
"39-38-87-53","3777-001-01",1,851,2,2018,0,1,2,2,,,,,,,,,
"59-87-34-75","3778-001-02",1,74,2,2019,0,1,2,2,,,,,,,,,
"80-65-61-38","3780-001-01",1,73,4,2018,0,2,,1,2019,12,2020,2,1,,400,1,6
"80-65-61-38","3780-001-01",1,76,3,2017,0,2,,2,,,,,,,,,
"85-97-80-16","3781-001-01",1,73,2,2018,0,2,,2,,,,,,,,,
"45-90-10-23","3781-001-02",1,73,4,1900,0,1,2,1,2019,11,2020,3,1,,175,1,3
"45-90-10-23","3781-001-02",1,76,1,2018,0,2,,2,,,,,,,,,
"85-38-17-70","3793-001-01",1,73,3,1900,0,1,2,1,2020,11,2021,12,1,4,30,1,5
"85-38-17-70","3793-001-01",2,73,2,2019,0,1,2,2,,,,,,,,,
"85-38-17-70","3793-001-01",2,74,1,2020,0,1,2,1,2021,11,2021,11,1,4,5,2,
"85-38-17-70","3793-001-01",2,76,1,2019,0,1,2,2,,,,,,,,,
"81-77-97-81","3794-001-01",1,71,12,2011,0,2,,2,,,,,,,,,
"81-77-97-81","3794-001-01",1,73,3,2005,0,2,,1,2020,12,2021,1,1,2,130,1,1
"81-77-97-81","3794-001-01",1,200,1,2012,0,2,,1,2020,5,2020,6,1,2,30,2,
"33-23-93-77","3795-001-01",1,73,1,2001,0,2,,1,2020,11,2020,12,1,2,180,1,5
"73-13-17-31","3796-001-01",2,73,3,2008,0,2,,1,2021,10,2021,11,1,,43,2,
"73-13-17-31","3796-001-01",2,200,2,2019,0,1,2,2,,,,,,,,,
"76-50-20-66","3797-001-01",1,73,1,1983,0,2,,1,2020,11,2021,10,1,2,200,1,6
"76-50-20-66","3797-001-01",2,71,10,2012,0,2,,1,2020,12,2021,10,1,2,60,2,
"76-50-20-66","3797-001-01",2,73,1,2009,0,2,,1,2020,11,2021,10,1,2,200,1,6
"76-50-20-66","3797-001-01",4,71,5,2004,0,2,,2,,,,,,,,,
"76-50-20-66","3797-001-01",4,73,1,2009,0,2,,1,2020,11,2021,10,1,2,100,1,6
"56-68-24-88","3799-001-01",1,71,1,2018,0,1,2,1,2021,5,2021,5,1,,8,2,
"56-68-24-88","3799-001-01",1,73,1,2016,0,1,2,1,2020,12,2020,12,1,,20,2,
"56-68-24-88","3799-001-01",2,73,2,2015,0,1,2,1,2020,11,2020,12,1,,50,2,
"87-57-04-48","3812-001-01",5,73,2,2000,0,2,,1,2020,10,2020,12,1,2,10,2,
"13-50-39-65","3814-001-01",1,39,1,2000,0,1,2,1,2020,6,2020,9,1,2,11,2,
"13-50-39-65","3814-001-01",1,80,1,2009,0,1,2,1,2020,4,2020,7,1,2,5,2,
"13-50-39-65","3814-001-01",2,73,1,2004,0,2,,1,2020,11,2020,12,1,2,6,2,
"68-31-54-09","3819-001-01",2,71,11,2017,0,2,,1,2020,1,2020,12,1,,200,1,5
"68-31-54-09","3819-001-01",2,74,3,2017,0,1,2,1,2020,8,2020,12,1,,100,1,5
"77-32-67-80","3833-001-01",2,73,2,1984,0,2,,1,2020,12,2021,2,1,,300,2,
"15-35-28-35","3833-001-05",1,73,2,2011,0,2,,1,2020,11,2021,1,1,,50,2,
"15-35-28-35","3833-001-05",2,73,1,1980,0,2,,1,2020,11,2021,1,1,,200,2,
"37-71-99-36","3834-001-01",1,71,5,2015,0,1,2,1,2020,3,2021,2,1,,60,2,
"37-71-99-36","3834-001-01",1,76,5,1900,0,1,2,1,2020,8,2020,12,1,,150,1,5
"37-71-99-36","3834-001-01",1,80,1,2015,0,1,2,1,2020,5,2021,2,1,,60,1,5
"37-71-99-36","3834-001-01",1,200,2,1900,0,1,2,1,2020,3,2020,6,1,,60,1,5
"17-92-85-18","3836-001-01",1,71,3,2010,0,1,2,1,2020,10,2020,10,1,2,5,2,
"17-92-85-18","3836-001-01",1,76,6,2001,2,1,2,1,2020,6,2020,7,1,2,60,1,3
"09-79-49-52","3838-001-01",1,73,1,2011,0,2,,1,2020,10,2021,1,1,2,150,1,1
"09-79-49-52","3838-001-01",2,73,2,2012,0,1,2,1,2020,11,2021,1,1,2,80,1,5
"83-95-24-14","3852-001-01",1,71,10,2005,0,1,2,2,,,,,,,,,
"83-95-24-14","3852-001-01",1,74,2,2018,1,1,2,1,2020,7,2020,8,1,2,26,2,
"83-95-24-14","3852-001-01",1,76,9,1988,5,1,2,1,2020,7,2020,8,1,2,100,2,
"83-95-24-14","3852-001-01",1,80,1,2020,1,2,,2,,,,,,,,,
"22-52-97-75","3854-001-01",1,73,3,2017,0,1,2,1,2020,10,2020,12,1,2,117,1,5
"22-52-97-75","3854-001-01",1,76,20,1986,0,1,2,1,2020,6,2020,7,1,2,60,1,5
"95-93-01-71","3856-001-01",1,38,1,2019,0,1,2,2,,,,,,,,,
"95-93-01-71","3856-001-01",1,73,1,2018,0,1,2,2,,,,,,,,,
"77-48-36-64","3870-001-01",1,73,3,1900,0,2,,1,2020,10,2020,12,1,2,400,2,
"77-48-36-64","3870-001-01",2,73,3,1995,0,1,2,1,2020,10,2020,12,1,2,120,1,3
"77-48-36-64","3870-001-01",2,80,1,2006,0,1,2,1,2020,7,2020,8,1,2,38,1,1
"77-48-36-64","3870-001-01",2,200,1,1999,0,1,2,1,2020,7,2020,8,1,2,75,1,1
"88-98-35-96","3872-001-01",2,73,1,2016,0,1,2,2,,,,,,,,,
"88-98-35-96","3872-001-01",3,73,3,2018,0,2,,1,2020,10,2020,11,1,2,60,1,5
"04-39-66-83","3874-001-01",1,73,7,1973,0,1,2,1,2020,10,2020,12,1,,300,1,5
"04-39-66-83","3874-001-01",1,79,2,1980,0,1,2,1,2020,9,2020,10,1,,50,1,5
"04-39-66-83","3874-001-01",1,200,10,1974,0,1,2,1,2020,5,2020,5,1,,100,2,
"01-05-27-43","3875-001-01",3,73,1,1993,0,2,,1,2020,10,2021,1,1,,200,1,2
"36-72-56-75","3876-001-02",2,71,1,2020,4,1,2,2,,,,,,,,,
"36-72-56-75","3876-001-02",4,73,1,9999,0,1,2,2,,,,,,,,,
"95-35-64-97","3889-001-01",1,71,30,1991,0,1,2,1,2020,10,2021,8,1,2,48,1,5
"95-35-64-97","3889-001-01",1,76,2,1999,0,1,2,1,2021,7,2021,7,1,2,104,1,5
"95-35-64-97","3889-001-01",1,852,1,1991,0,1,2,1,2020,10,2021,6,1,2,12,2,
"18-23-18-31","3889-001-02",1,69,1,2018,0,2,,2,,,,,,,,,
"18-23-18-31","3889-001-02",1,70,1,2020,1,1,2,2,,,,,,,,,
"18-23-18-31","3889-001-02",1,71,21,2004,0,2,,2,,,,,,,,,
"18-23-18-31","3889-001-02",1,73,1,2014,0,2,,1,2020,11,2020,12,2,5,230,1,3
"18-23-18-31","3889-001-02",1,74,1,2017,0,2,,1,2021,9,2021,9,2,5,18,2,
"18-23-18-31","3889-001-02",1,76,5,2017,0,2,,1,2021,7,2021,8,2,3,23,2,
"66-99-22-63","3890-001-01",1,69,2,2001,0,1,2,2,,,,,,,,,
"66-99-22-63","3890-001-01",1,73,7,2014,0,1,2,1,2020,11,2021,1,1,,200,2,
"66-99-22-63","3890-001-01",1,76,2,1987,0,1,2,1,2021,7,2021,8,1,,500,2,
"47-80-77-24","3891-001-01",1,71,7,2013,0,2,,2,,,,,,,,,
"47-80-77-24","3891-001-01",1,76,3,2013,0,2,,2,,,,,,,,,
"23-60-48-43","3892-001-01",1,71,55,2015,8,1,2,1,2020,11,2021,8,1,,95,2,
"23-60-48-43","3892-001-01",1,73,5,1998,2,1,2,1,2020,11,2021,1,1,,60,2,
"23-60-48-43","3892-001-01",1,76,2,2004,0,1,2,1,2020,3,2021,5,1,,36,2,
"69-11-38-35","3893-001-01",1,73,3,2000,0,1,2,1,2020,11,2020,12,1,2,200,2,
"69-11-38-35","3893-001-01",1,76,3,1900,0,1,2,2,,,,,,,,,
"69-11-38-35","3893-001-01",5,80,1,1996,0,1,2,2,,,,,,,,,
"88-69-14-99","3894-001-01",1,76,3,2018,0,2,,2,,,,,,,,,
"88-69-14-99","3894-001-01",1,852,1,2018,0,2,,2,,,,,,,,,
"88-69-14-99","3894-001-01",2,73,1,1900,0,2,,1,2020,12,2021,2,1,2,100,1,2
"54-17-82-96","3895-001-01",1,71,8,2017,0,2,,1,2020,11,2020,12,1,2,20,2,
"54-17-82-96","3895-001-01",1,73,2,2016,0,2,,1,2020,11,2020,12,1,2,10,2,
"54-17-82-96","3895-001-01",1,76,2,2011,0,2,,1,2021,7,2021,8,1,2,36,2,
"77-50-25-33","3907-001-01",3,998,1,2019,0,2,,2,,,,,,,,,
"65-31-91-12","3909-001-01",1,71,5,2006,0,1,2,1,2020,6,2020,10,1,2,91,2,
"65-31-91-12","3909-001-01",1,76,2,2003,0,1,2,1,2020,10,2020,11,1,2,23,2,
"65-31-91-12","3909-001-01",1,200,2,2020,2,1,2,2,,,,,,,,,
"66-41-39-81","3914-001-01",1,71,5,2016,0,1,2,1,2017,6,2020,12,1,,450,1,5
