"interview__key","y5_hhid","cropid","ag7a_02","ag7a_03","ag7a_04","ag7a_05_1","ag7a_05_2","ag7a_06_1","ag7a_06_2","ag7a_07_1a","ag7a_07_1b","ag7a_07_2a","ag7a_07_2b","ag7a_08","ag7a_09","ag7a_10","ag7a_11","ag7a_12","ag7a_13","ag7a_14","ag7a_15","ag7a_16","ag7a_17","ag7a_18","ag7a_19","ag7a_20","ag7a_21"
"17-54-53-53","3758-001-01",73,2,,,,,,,,,,,2,,,,,1,4,2,10000,200,0,0,100,0
"51-47-84-02","3759-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,260,0,0,168,0
"68-35-57-41","3776-001-01",73,2,,,,,,,,,,,2,,,,,1,2,3,100000,85,0,10,15,0
"39-38-87-53","3777-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,42,0,0,0,0
"39-38-87-53","3777-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,1,0,0,0,0
"80-65-61-38","3780-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,400,0,0,100,0
"45-90-10-23","3781-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,175,0,0,0,0
"85-38-17-70","3793-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"85-38-17-70","3793-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,5,0,0,0,0
"81-77-97-81","3794-001-01",73,1,80,25000,1,2,1,2,2,1,2,1,2,,,,,2,,,,30,0,0,20,0
"81-77-97-81","3794-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,10,0
"33-23-93-77","3795-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,180,0,0,0,0
"73-13-17-31","3796-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,43,0,0,0,0
"76-50-20-66","3797-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"76-50-20-66","3797-001-01",73,2,,,,,,,,,,,2,,,,,1,1,8,42000,100,0,0,50,0
"56-68-24-88","3799-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,8,0,0,0,0
"56-68-24-88","3799-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,0,0
"87-57-04-48","3812-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,6,0,0,4,0
"13-50-39-65","3814-001-01",39,2,,,,,,,,,,,2,,,,,2,,,,7,0,0,4,0
"13-50-39-65","3814-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,4,0,0,2,0
"13-50-39-65","3814-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,3,0,0,2,0
"68-31-54-09","3819-001-01",71,2,,,,,,,,,,,2,,,,,1,1,1,10000,100,0,0,90,0
"68-31-54-09","3819-001-01",74,1,30,20000,1,,1,,9,1,9,1,2,,,,,1,1,1,5000,50,0,0,20,0
"77-32-67-80","3833-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,250,0,0,50,0
"15-35-28-35","3833-001-05",73,2,,,,,,,,,,,2,,,,,2,,,,250,0,0,50,0
"37-71-99-36","3834-001-01",71,1,40,50000,1,,1,,16,1,16,1,2,,,,,2,,,,20,0,0,0,0
"37-71-99-36","3834-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,100,0
"37-71-99-36","3834-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"37-71-99-36","3834-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,30,0
"17-92-85-18","3836-001-01",71,2,,,,,,,,,,,2,,,,,1,1,2,5000,2,0,0,1,0
"17-92-85-18","3836-001-01",76,1,60,2500,1,2,1,2,2,1,0,,2,,,,,1,1,2,500,10,0,0,0,0
"09-79-49-52","3838-001-01",73,2,,,,,,,,,,,2,,,,,1,1,4,50000,100,0,0,20,0
"83-95-24-14","3852-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,26,0,0,0,0
"83-95-24-14","3852-001-01",76,1,60,30000,1,2,1,2,9,1,0,,2,,,,,2,,,,30,0,0,10,0
"22-52-97-75","3854-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,17,0
"22-52-97-75","3854-001-01",76,1,100,30000,1,2,1,2,4,1,4,1,2,,,,,2,,,,50,0,10,0,0
"77-48-36-64","3870-001-01",73,1,180,80000,1,2,1,2,9,2,9,2,2,,,,,2,,,,135,0,80,125,0
"77-48-36-64","3870-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,23,0
"77-48-36-64","3870-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,25,0
"88-98-35-96","3872-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"04-39-66-83","3874-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,100,0
"04-39-66-83","3874-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,20,0
"04-39-66-83","3874-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,50,0
"01-05-27-43","3875-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,0,0
"95-35-64-97","3889-001-01",71,1,16,4000,1,2,1,2,2,1,2,1,2,,,,,2,,,,32,0,0,0,0
"95-35-64-97","3889-001-01",76,1,75,3750,1,2,1,2,9,1,9,1,2,,,,,2,,,,29,0,0,0,0
"95-35-64-97","3889-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,2,0
"18-23-18-31","3889-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,230,0,0,0,0
"18-23-18-31","3889-001-02",74,2,,,,,,,,,,,2,,,,,2,,,,18,0,0,0,0
"18-23-18-31","3889-001-02",76,2,,,,,,,,,,,2,,,,,2,,,,23,0,0,0,0
"66-99-22-63","3890-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,100,0
"66-99-22-63","3890-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,200,0
"23-60-48-43","3892-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,87,0,0,8,0
"23-60-48-43","3892-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,53,0,0,7,0
"23-60-48-43","3892-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,6,0
"69-11-38-35","3893-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,50,0
"88-69-14-99","3894-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,60,0
"54-17-82-96","3895-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"54-17-82-96","3895-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"54-17-82-96","3895-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,16,0,0,20,0
"65-31-91-12","3909-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,91,0,0,0,0
"65-31-91-12","3909-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,8,0
"66-41-39-81","3914-001-01",71,1,300,300000,1,,1,,9,1,9,1,2,,,,,2,,,,75,0,0,75,0
"66-41-39-81","3914-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,6,0
"20-41-14-61","3931-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,230,0,0,0,0
"20-41-14-61","3931-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,120,0
"72-80-89-54","3945-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"72-80-89-54","3945-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"43-94-10-02","3946-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"43-94-10-02","3946-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,260,0,0,130,0
"04-01-34-61","3948-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,98,0,0,28,0
"04-01-34-61","3948-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,79,0,0,30,0
"04-01-34-61","3948-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,27,0,0,0,0
"10-36-95-74","3951-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,0,0
"10-36-95-74","3951-001-01",72,1,18970,15000,1,,1,,4,1,4,1,2,,,,,2,,,,20,0,0,0,0
"10-36-95-74","3951-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,910,0,0,20,0
"10-36-95-74","3951-001-01",76,1,2340,144000,1,,1,,9,1,9,1,2,,,,,2,,,,15,0,0,0,0
"10-36-95-74","3951-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,110,0,0,0,0
"10-36-95-74","3951-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"26-84-75-25","3951-001-11",71,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,0,0
"26-84-75-25","3951-001-11",76,1,260,16000,1,,1,,9,1,9,1,2,,,,,2,,,,0,0,0,0,0
"57-63-62-90","3970-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,25,0
"99-03-56-38","3970-001-03",73,2,,,,,,,,,,,2,,,,,2,,,,170,0,0,0,0
"14-51-55-67","3972-001-01",73,2,,,,,,,,,,,2,,,,,1,1,2,30000,500,0,0,0,0
"62-60-65-50","3983-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,0,0
"07-12-29-18","4002-001-06",74,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"15-44-50-11","4003-001-01",998,1,240,12000,1,2,1,2,5,1,5,1,2,,,,,2,,,,160,0,0,0,0
"40-85-46-99","4025-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,100,0
"91-25-48-93","4032-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,66,0,0,0,0
"55-39-56-43","4032-001-07",74,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"29-58-09-23","4040-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,0,0
"87-00-93-35","4040-001-06",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,50,0
"87-00-93-35","4040-001-06",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,22,0
"12-61-17-85","4041-001-01",71,2,,,,,,,,,,,2,,,,,1,1,2,8000,3500,0,0,0,0
"12-61-17-85","4041-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,12000,0,0,0,0
"12-61-17-85","4041-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,1250,0,0,0,0
"84-50-65-92","4043-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,165,0,0,0,0
"84-50-65-92","4043-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,0,0
"84-50-65-92","4043-001-01",78,2,,,,,,,,,,,2,,,,,2,,,,5,0,0,0,0
"84-50-65-92","4043-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"84-50-65-92","4043-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,6,0,0,0,0
"08-74-51-59","4044-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,40,0
"08-74-51-59","4044-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,30,0
"08-74-51-59","4044-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,50,0
"42-06-56-07","4044-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"42-06-56-07","4044-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,10,0
"86-84-40-04","4045-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"86-84-40-04","4045-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,4,0,0,0,0
"83-55-87-54","4047-001-01",71,1,56,7000,1,,1,,2,1,1,1,2,,,,,2,,,,24,0,0,0,0
"93-25-73-37","4079-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,0,0
"20-21-91-33","4080-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,60,0
"96-18-51-61","4081-001-01",74,1,100,50000,1,,1,,3,1,3,1,2,,,,,2,,,,50,0,0,0,0
"19-03-44-86","4085-001-02",74,2,,,,,,,,,,,2,,,,,2,,,,18,0,0,0,0
"04-41-69-29","4097-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,40,0
"04-41-69-29","4097-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,20,0
"25-99-47-09","4100-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"25-99-47-09","4100-001-02",72,1,500,250000,2,,2,,9,4,9,4,2,,,,,2,,,,40,0,0,60,0
"13-66-77-22","4104-001-02",72,1,1500,600000,2,3,2,3,12,3,12,3,2,,,,,2,,,,50,0,0,50,0
"11-60-09-72","4116-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"11-60-09-72","4116-001-01",72,1,200,60000,1,,1,,20,1,0,,2,,,,,2,,,,150,0,0,50,0
"11-60-09-72","4116-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,100,0
"17-66-26-34","4118-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"69-13-58-82","4120-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,10,0
"69-13-58-82","4120-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,80,0
"69-13-58-82","4120-001-01",76,1,50,15000,2,,2,,9,1,9,1,2,,,,,2,,,,20,0,0,10,0
"69-13-58-82","4120-001-01",852,1,50,50000,2,,2,,9,1,9,1,2,,,,,2,,,,5,0,0,5,0
"85-78-30-98","4120-001-03",71,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,0,0
"85-78-30-98","4120-001-03",74,2,,,,,,,,,,,2,,,,,2,,,,3,0,0,0,0
"85-78-30-98","4120-001-03",80,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"99-38-87-71","4121-001-02",71,1,30,10000,2,,2,,4,1,4,1,2,,,,,2,,,,25,0,0,10,0
"99-38-87-71","4121-001-02",72,1,12,4000,2,,2,,2,1,2,1,2,,,,,2,,,,18,0,0,40,0
"99-38-87-71","4121-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"99-38-87-71","4121-001-02",74,1,150,50000,2,,2,,2,1,2,1,2,,,,,2,,,,90,0,0,60,0
"99-38-87-71","4121-001-02",76,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,48,0
"99-38-87-71","4121-001-02",80,1,5,1500,2,,2,,2,1,2,1,2,,,,,2,,,,250,0,0,55,0
"99-38-87-71","4121-001-02",200,1,60,18000,2,,2,,3,1,3,1,2,,,,,2,,,,50,0,0,70,0
"99-38-87-71","4121-001-02",852,1,80,20000,2,,2,,9,3,9,3,2,,,,,2,,,,15,0,0,25,0
"22-45-82-05","4122-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"22-45-82-05","4122-001-01",852,1,55,8000,1,,1,,16,2,16,2,2,,,,,2,,,,5,0,0,0,0
"19-64-20-93","4137-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,0,0
"19-64-20-93","4137-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"53-43-54-84","4137-001-06",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,20,0
"83-49-56-57","4139-001-01",71,1,3000,800000,1,,1,,9,1,9,1,2,,,,,2,,,,100,0,0,500,0
"83-49-56-57","4139-001-01",72,1,180,90000,1,,1,,3,1,1,1,2,,,,,2,,,,80,0,0,20,0
"83-49-56-57","4139-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,200,0
"83-49-56-57","4139-001-01",76,1,150,40000,1,,1,,3,1,2,1,2,,,,,2,,,,60,0,0,40,0
"83-49-56-57","4139-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,60,0
"45-74-24-36","4141-001-01",71,2,,,,,,,,,,,2,,,,,1,1,2,2000,8,0,0,0,0
"45-74-24-36","4141-001-01",73,1,978,4000,2,,1,2,2,1,2,1,2,,,,,1,1,5,30000,1975,0,0,0,0
"45-74-24-36","4141-001-01",76,2,,,,,,,,,,,2,,,,,1,1,4,2000,798,0,0,0,0
"11-85-36-84","4142-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,250,0,0,0,0
"17-60-45-74","4154-001-01",69,1,1056,2112000,1,2,1,2,1,1,1,1,2,,,,,2,,,,48,0,0,16,0
"17-60-45-74","4154-001-01",71,1,32,4000,1,2,1,2,1,1,1,1,2,,,,,2,,,,34,0,0,0,0
"17-60-45-74","4154-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,93,0,0,0,0
"17-60-45-74","4154-001-01",75,1,28433,5686600,1,2,1,2,9,2,9,1,2,,,,,2,,,,46,0,0,81,0
"17-60-45-74","4154-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,67,0,0,0,0
"43-86-88-41","4155-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"43-86-88-41","4155-001-01",75,1,900,100000,1,,1,,9,5,9,5,2,,,,,2,,,,100,0,0,0,0
"62-89-78-46","4158-001-01",73,1,200,200000,1,,1,,9,5,9,5,2,,,,,2,,,,57,0,0,0,0
"62-89-78-46","4158-001-01",75,1,390,700000,1,,1,,9,5,9,5,2,,,,,2,,,,50,0,0,0,0
"06-97-45-52","4159-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,6,0,0,3,0
"06-97-45-52","4159-001-01",71,1,600,180000,1,2,1,2,2,1,2,1,2,,,,,2,,,,80,0,0,20,0
"06-97-45-52","4159-001-01",73,1,200,120000,1,2,1,2,2,1,2,1,2,,,,,2,,,,40,0,0,60,0
"82-98-10-51","4159-001-06",71,2,,,,,,,,,,,2,,,,,2,,,,5,0,0,12,0
"82-98-10-51","4159-001-06",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,20,0
"82-98-10-51","4159-001-06",74,2,,,,,,,,,,,2,,,,,2,,,,1,0,0,0,0
"75-63-76-42","4161-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,250,0,0,75,0
"75-63-76-42","4161-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"75-63-76-42","4161-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"17-41-82-37","4175-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,88,0,0,0,0
"17-41-82-37","4175-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,18,0,0,0,0
"17-41-82-37","4175-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"30-35-93-51","4192-001-01",69,2,,,,,,,,,,,2,,,,,1,1,4,60000,50,0,0,30,0
"30-35-93-51","4192-001-01",70,2,,,,,,,,,,,2,,,,,1,1,4,30000,15,0,0,5,0
"30-35-93-51","4192-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,30,0
"30-35-93-51","4192-001-01",74,2,,,,,,,,,,,2,,,,,1,4,3,15000,70,0,0,30,0
"98-25-88-29","4193-001-01",70,1,200,60000,1,,1,,9,5,9,5,2,,,,,2,,,,0,0,0,0,0
"98-25-88-29","4193-001-01",71,1,1400,400000,1,,1,,9,5,9,5,2,,,,,2,,,,1400,0,0,0,0
"98-25-88-29","4193-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"98-25-88-29","4193-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,85,0,0,0,0
"98-25-88-29","4193-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"98-25-88-29","4193-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"01-53-37-23","4195-001-01",71,1,15,8000,2,,2,,9,1,4,1,2,,,,,2,,,,28,0,0,10,0
"01-53-37-23","4195-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,23,0,0,25,0
"01-53-37-23","4195-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,13,0
"01-53-37-23","4195-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,4,0,0,0,0
"48-88-88-90","4196-001-01",73,1,300,60000,1,7,1,7,16,5,0,,2,,,,,2,,,,170,0,0,30,0
"48-88-88-90","4196-001-01",851,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,2,0
"04-91-14-70","4196-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,0,0
"04-91-14-70","4196-001-02",74,1,9,6000,1,,1,,2,1,1,1,2,,,,,2,,,,3,0,0,0,0
"04-91-14-70","4196-001-02",80,2,,,,,,,,,,,2,,,,,2,,,,2,0,0,0,0
"25-39-51-76","4197-001-01",71,2,,,,,,,,,,,2,,,,,1,1,1,1000,13,0,0,0,0
"25-39-51-76","4197-001-01",73,2,,,,,,,,,,,2,,,,,1,4,4,6000,45,0,0,0,0
"25-39-51-76","4197-001-01",851,2,,,,,,,,,,,2,,,,,2,,,,2,0,0,0,0
"17-78-73-00","4198-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"17-78-73-00","4198-001-01",71,1,240,90000,1,,1,,9,3,9,3,2,,,,,2,,,,240,0,0,0,0
"17-78-73-00","4198-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"91-79-97-08","4199-001-01",71,1,120,16000,2,,2,,4,1,4,1,2,,,,,2,,,,30,0,0,0,0
"91-79-97-08","4199-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,10,0
"91-79-97-08","4199-001-01",74,1,50,20000,2,,2,,9,1,9,1,2,,,,,2,,,,10,0,0,20,0
"91-79-97-08","4199-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"87-54-04-17","4200-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"87-54-04-17","4200-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,5,0
"87-54-04-17","4200-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,10,0
"87-54-04-17","4200-001-01",998,2,,,,,,,,,,,2,,,,,2,,,,12,0,0,3,0
"62-29-18-13","4211-001-01",69,1,300,50000,1,,1,,9,3,9,3,2,,,,,2,,,,15,0,0,15,0
"62-29-18-13","4211-001-01",73,1,680,480000,1,,1,,9,3,9,3,2,,,,,2,,,,60,0,0,120,0
"62-29-18-13","4211-001-01",75,1,710,460000,1,,1,,9,3,9,3,2,,,,,2,,,,20,0,0,40,0
"24-61-09-85","4211-001-02",69,1,200,35000,1,3,1,3,2,1,2,1,2,,,,,2,,,,50,0,0,0,0
"24-61-09-85","4211-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,5,0
"24-61-09-85","4211-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,45,0
"24-61-09-85","4211-001-02",75,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,20,0
"24-61-09-85","4211-001-02",76,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,26,0
"74-48-80-24","4211-001-03",71,1,10,3000,1,,1,,4,1,4,1,2,,,,,2,,,,10,0,0,0,0
"74-48-80-24","4211-001-03",74,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"74-48-80-24","4211-001-03",75,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"15-03-38-51","4213-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,200,0
"15-03-38-51","4213-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,110,0,0,50,0
"15-03-38-51","4213-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,150,0
"15-03-38-51","4213-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,20,0
"15-03-38-51","4213-001-01",75,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,60,0
"15-03-38-51","4213-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,100,0
"15-03-38-51","4213-001-01",851,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,60,0
"18-95-24-27","4214-001-02",71,1,8,8500,2,,2,,9,1,9,1,2,,,,,2,,,,0,0,0,0,0
"18-95-24-27","4214-001-02",74,1,3,300,2,,2,,9,1,9,1,2,,,,,2,,,,0,0,0,0,0
"18-95-24-27","4214-001-02",75,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"18-95-24-27","4214-001-02",852,2,,,,,,,,,,,2,,,,,2,,,,2,0,0,0,0
"87-15-08-26","4215-001-01",69,1,1000,500000,1,,1,,9,1,11,1,2,,,,,2,,,,1000,0,0,0,0
"87-15-08-26","4215-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"87-15-08-26","4215-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,25,0
"84-29-09-24","4216-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"84-29-09-24","4216-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"10-54-43-56","4217-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,176,0,0,0,0
"10-54-43-56","4217-001-01",74,1,94,18800,1,,1,,2,1,2,1,2,,,,,2,,,,50,0,0,0,0
"10-54-43-56","4217-001-01",76,1,73,11060,1,,1,,2,1,2,1,2,,,,,2,,,,11,0,0,0,0
"10-54-43-56","4217-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,31,0,0,0,0
"83-33-51-91","4232-001-01",73,2,,,,,,,,,,,2,,,,,1,1,1,1500,70,0,0,8,0
"40-02-49-45","4234-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,36,0,0,0,0
"40-02-49-45","4234-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"40-02-49-45","4234-001-01",98,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,20,0
"15-90-91-83","4238-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,0,0
"37-53-47-86","4251-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,0,0
"57-75-82-48","4255-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,74,0,0,45,0
"43-23-22-29","4271-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,200,250,0
"67-84-80-74","4272-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"67-84-80-74","4272-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,20,0
"67-84-80-74","4272-001-01",200,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,20,0
"67-84-80-74","4272-001-01",201,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,10,0
"10-28-66-79","4273-001-01",71,1,300,160000,1,2,1,2,9,2,9,3,2,,,,,2,,,,105,0,0,45,0
"10-28-66-79","4273-001-01",73,1,250,45000,1,2,1,2,9,2,16,3,2,,,,,2,,,,200,0,0,100,0
"10-28-66-79","4273-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,48,0,0,27,0
"31-50-94-42","4275-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,8,0,0,0,0
"31-50-94-42","4275-001-01",73,1,400,100000,1,,1,,9,4,0,,2,,,,,2,,,,250,0,0,0,0
"58-09-19-58","4289-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,100,0
"58-09-19-58","4289-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,35,0,0,0,15
"48-26-35-36","4308-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,22176,0,0,0,0
"31-91-85-56","4309-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,18,0,0,0,0
