"interview__key","y5_hhid","plot_id","cropid","ag4b_01","ag4b_02","ag4b_03","ag4b_04","ag4b_05","ag4b_06","ag4b_08","ag4b_10_1","ag4b_10_2","ag4b_10a_1","ag4b_10a_2","ag4b_10b","ag4b_10c_1","ag4b_10c_2","ag4b_12","ag4b_13_1","ag4b_13_2","ag4b_17","ag4b_18","ag4b_19","ag4b_20","ag4b_21","ag4b_22","ag4b_23","ag4b_24_1","ag4b_24_2","ag4b_25","ag4b_26","ag4b_27","ag4b_28","ag4b_29","ag4b_30_1","ag4b_30_2"
"69-12-72-79","6264-001-03",1,43,1,,,2,,"KARANGA",2,7,1,7,1,2,0,,,,,1,3,2,3,,,,,,,,,,,,
"58-29-18-12","6265-001-01",1,31,2,3,1,1,2,"ASILI",2,20,1,20,1,2,0,,,,,1,3,1,,1,2,,12,12,1,,,140,140000,1,2
"56-37-50-42","6266-001-01",1,25,2,2,1,1,2,"MAGIMBI",2,20,5,20,5,2,0,,,,,2,,1,,0.3,2,,12,1,1,,,35,25000,1,2
"56-37-50-42","6266-001-01",1,31,2,2,1,2,,"MAHARAGE",2,20,1,20,1,2,0,,,,,2,,2,3,,,,,,,,,,,,
"25-91-76-28","6267-001-01",1,11,1,,,1,2,"SEEDCO",3,1,1,1,1,3,0,,,,,2,,1,,0.4,2,,1,1,1,,,72,12000,1,2
"25-91-76-28","6267-001-01",1,31,1,,,1,2,"MWANA ASOME",2,5,1,5,1,2,0,,,,,2,,1,,0.4,2,,1,1,1,,,100,60000,1,2
"11-72-84-76","6270-001-01",1,31,1,,,2,,"MAHARAGE MEKUNDU",2,15,1,15,1,2,0,,,,,2,,1,,1,2,,12,1,1,,,150,90000,1,
"11-72-84-76","6270-001-01",2,11,1,,,1,2,"SEEDCO",3,4,1,0,,,4,1,3200,5,1,2,,1,,1,2,,6,6,1,,,200,108000,1,
"11-72-84-76","6270-001-01",2,31,1,,,1,2,"MAHARAGE MEKUNDU",2,4,1,4,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,100,60000,1,
"74-65-42-85","6320-001-01",3,12,1,,,2,,"MBEGU BORA",1,5,1,0,,,5,1,2500,19,3,2,,1,,0.5,2,,12,12,1,,,250,175000,1,2
"51-65-66-40","6324-001-01",2,12,1,,,2,,"MBEGU YA SARO",3,2.5,1,2.5,1,3,0,,,,,2,,1,,0.5,2,,1,1,1,,,350,525000,1,4
"85-15-11-19","6341-001-01",3,19,1,,,2,,"MBEGU YA MWANI",2,25,1,25,1,2,0,,,,,2,,1,,1,2,,11,12,1,,,500,300000,3,
"69-68-49-17","6343-001-01",3,19,2,2,4,2,,"MWANI",2,20,1,0,,,0,,,,,2,,1,,0.25,2,,12,12,1,,,100,100000,2,
"20-21-28-55","6364-001-01",1,25,2,1,1,2,,"MBEGU ZA ASILI",2,15,1,0,,,0,,,,,2,,2,2,,,,,,,,,,,,
"98-46-77-53","6377-001-01",1,11,2,1,1,1,2,"ASILI",2,2,1,2,1,2,0,,,,,2,,1,,0.25,2,,10,10,1,,,50,20000,1,2
"15-86-79-43","6454-001-03",2,11,1,,,2,,"SHTUKA",1,4,1,0,,,4,1,24000,9,3,2,,1,,1.5,2,,3,3,1,,,240,84000,1,
"46-83-71-36","6455-001-14",1,11,1,,,2,,"MBEGU YA ASILI YA MAHINDI",2,10,1,0,,,10,1,10000,4,1,2,,1,,2,2,,3,3,1,,,216,35000,1,2
"57-79-50-33","6459-001-01",1,11,1,,,1,2,"MBEGU YA ASILI YA MAHINDI",2,8,1,8,1,2,0,,,,,1,3,1,,2,2,,4,4,1,,,200,35000,1,2
"57-79-50-33","6459-001-01",1,43,1,,,1,2,"MBEGU YA ASILI YA KARANGA",2,11,1,11,1,2,0,,,,,2,,1,,2,2,,4,4,1,,,300,30000,1,2
"44-63-23-23","6461-001-01",1,11,2,3,4,1,2,"SEEDCO",3,20,1,5,1,3,15,1,15000,9,2,1,1,1,,4,2,,4,4,1,,,960,336000,1,2
"44-63-23-23","6461-001-01",1,43,2,3,4,1,2,"KIENYEJI",2,16,1,0,,,16,1,40000,9,2,2,,1,,4,2,,3,3,1,,,600,750000,1,2
"05-50-28-02","6498-001-01",1,11,2,2,4,1,2,"MBEGU YA ASILI YA MAHINDI",2,3,1,3,1,2,0,,,,,1,3,1,,1,2,,4,4,1,,,40,12000,1,
"05-50-28-02","6498-001-01",1,31,2,1,4,1,2,"MBEGU YA ASILI YA MAHARAGE",2,5,1,5,1,2,0,,,,,1,3,1,,0.4,1,4,5,5,1,,,200,240000,1,
"97-72-32-96","6498-001-02",1,11,1,,,1,2,"MBEGU YA ASILI YA MAHINDI",2,5,1,5,1,2,0,,,,,2,,1,,1,2,,3,3,1,,,200,70000,1,
"97-72-32-96","6498-001-02",1,31,1,,,1,2,"20",2,20,1,20,1,2,0,,,,,2,,1,,1,2,,4,3,1,,,200,160000,1,
"97-72-32-96","6498-001-02",2,11,1,,,1,2,"MBEGU YA ASILI YA MAHINDI",2,15,1,15,1,2,0,,,,,1,6,1,,1,2,,5,5,1,,,100,35000,1,
"07-21-55-34","6550-001-01",1,11,1,,,2,,"MBEGU YA ASILI YA MAHINDI",2,2,1,0,,,2,1,2000,4,1,1,3,1,,0.3,2,,2,2,1,,,12,12000,1,
"32-45-09-37","6586-001-01",1,11,1,,,1,2,"NDEFU",2,3,1,3,1,2,0,,,,,2,,1,,0.5,2,,12,12,1,,,40,20000,2,7
"32-45-09-37","6586-001-01",1,31,1,,,1,2,"MEKUNDU",2,5,1,5,1,2,0,,,,,2,,1,,0.5,2,,12,12,1,,,30,15000,2,7
"32-45-09-37","6586-001-01",2,37,1,,,2,,"NJEGERE",2,5,1,0,,,0,,,,,1,3,1,,1,2,,1,1,1,,,15,10000,2,
"70-73-71-13","6589-001-01",1,11,1,,,1,2,"MBEGU YA ASILI YA MAHINDI",2,2,1,2,1,2,0,,,,,2,,1,,0.3,2,,3,3,1,,,60,45000,1,
"96-58-46-80","6594-001-03",1,11,1,,,1,2,"MBEGU YA ASILI YA MAHINDI",2,1,1,1,1,2,0,,,,,2,,1,,0.3,1,9,2,2,1,,,100,50000,1,
"96-58-46-80","6594-001-03",1,998,1,,,1,2,"MBEGU YA ASILI YA NYANYA CHUNGU",2,2,1,0,,,2,1,15000,2,1,2,,1,,0.3,2,,1,1,1,,,50,20000,1,
"16-03-32-72","6644-001-01",1,11,1,,,1,2,"MBEGU YA ASILI",2,4,1,0,,,4,1,6000,4,2,1,3,1,,0.5,2,,5,3,1,,,60,42000,1,
"16-03-32-72","6644-001-01",1,31,1,,,1,2,"MRONDO",2,5,1,0,,,5,1,6000,4,2,1,3,1,,0.5,2,,1,1,1,,,20,30000,1,
"26-99-67-44","6649-001-01",1,11,1,,,1,3,"KITALE",3,1,1,0,,,1,1,3000,16,1,2,,1,,0.2,2,,2,2,1,,,10,3000,1,
"26-99-67-44","6649-001-01",1,25,1,,,2,,"KIENYEJI",2,30,1,30,1,2,0,,,,,2,,1,,0.2,2,,5,5,1,,,40,12000,1,
"26-99-67-44","6649-001-01",1,31,1,,,1,3,"KIENYEJI",2,2,1,2,1,2,0,,,,,2,,1,,0.1,1,9,2,2,1,,,5,2500,1,
"26-99-67-44","6649-001-01",2,11,1,,,1,2,"KIENYEJI",2,2,1,0,,,2,1,3500,16,2,1,6,2,4,,,,,,,,,,,,
"26-99-67-44","6649-001-01",2,31,1,,,1,2,"KIENYEJI",2,2,1,2,1,2,0,,,,,2,,2,4,,,,,,,,,,,,
"14-03-63-51","6650-001-01",1,11,1,,,1,2,"HYBREED",1,3,1,0,,,3,1,18000,16,2,1,2,1,,0.2,1,5,2,2,1,,,120,40000,1,2
"14-03-63-51","6650-001-01",1,31,1,,,2,,"MCHANGANYIKO",2,10,1,0,,,4,1,6000,5,2,1,2,1,,0.1,1,1,3,3,1,,,10,15000,1,2
"76-24-20-64","6688-001-01",2,11,1,,,2,,"TUMBILI",1,4,1,0,,,4,1,26000,16,1,2,,2,2,,,,,,,,,,,,
"24-14-39-62","6707-001-01",1,11,2,3,1,2,,"HIGH BRIGE",1,4,1,0,,,4,1,24000,16,4,1,5,1,,0.5,2,,12,12,1,,,360,135000,1,
"92-19-80-24","6724-001-02",1,31,2,1,2,2,,"ASILI",2,4,1,4,1,2,0,,,,,2,,1,,0.4,2,,2,2,1,,,32,80000,2,
"02-53-75-42","6744-001-03",1,11,1,,,2,,"SEED CO",1,6,1,0,,,6,1,28000,16,4,2,,1,,1,2,,3,3,1,,,720,360000,1,2
"90-88-19-10","6778-001-01",2,12,1,,,2,,"SARO",3,60,1,60,1,3,0,,,,,1,1,1,,3,2,,3,3,1,,,3200,1920000,1,
"54-22-97-32","6797-001-01",1,31,2,2,1,1,2,"KARIASI",1,10,1,0,,,10,1,10000,16,1,2,,2,3,,,,,,,,,,,,
"58-57-11-79","6799-001-01",1,11,1,,,1,2,"TUMBILI",1,8,1,0,,,8,1,48000,9,3,2,,1,,1,1,1,2,2,1,,,120,60000,1,2
"58-57-11-79","6799-001-01",1,31,1,,,1,2,"SOYA NJANO",1,20,1,0,,,20,1,40000,9,3,2,,1,,1,1,1,2,2,1,,,10,10000,1,2
"58-57-11-79","6799-001-01",2,11,1,,,1,2,"TUMBILI",1,6,1,0,,,6,1,24000,9,3,1,2,1,,2,2,,2,2,1,,,360,180000,1,2
"44-13-78-44","6801-001-01",1,31,2,1,2,2,,"SOYA NA KALIASE",2,30,1,0,,,30,1,33500,4,1,2,,1,,1,2,,2,2,1,,,75,75000,3,
"85-23-86-97","6802-001-02",1,31,1,,,2,,"KARIASE",2,2,5,2,5,2,0,,,,,2,,1,,0.1,1,1,2,2,1,,,120,200000,1,
"17-74-85-10","6835-001-01",1,32,1,,,2,,"KUNDE KUBWA NYEUSI",3,3,1,3,1,3,0,,,,,1,3,2,3,,,,,,,,,,,,
"82-57-40-44","6836-001-01",1,32,1,,,2,,"MBEGU ZA ASILI",2,2,1,2,1,2,0,,,,,2,,1,,0.5,2,,10,11,1,,,20,100000,1,
"58-38-79-07","6854-001-01",1,32,1,,,2,,"KUNDE NYEUSI",2,4,1,0,,,4,1,5000,3,1,2,,1,,0.5,2,,5,5,1,,,75,195000,2,
"65-82-46-02","6890-001-01",1,11,1,,,2,,"TUMBILI",1,2,1,0,,,2,1,14000,4,2,2,,2,4,,,,,,,,,,,,
"71-82-09-06","6894-001-01",1,25,2,2,1,2,,"MBEGU BORA",1,1,1,0,,,1,1,5000,9,1,2,,2,2,,,,,,,,,,,,
"03-42-21-92","6913-001-01",3,12,2,2,2,2,,"MPUNGA",2,9,1,0,,,9,1,13500,3,1,2,,1,,0.4,1,9,5,0,2,7,75,18,12000,1,2
"84-45-49-73","6948-001-01",2,11,2,1,1,2,,"MAHINDI",2,0.5,1,0,,,0,,,,,2,,1,,0.25,2,,3,3,1,,,51,30000,1,2
"84-45-49-73","6948-001-01",2,13,2,3,1,2,,"MTAMA",2,1.5,1,1.5,1,2,0,,,,,2,,2,2,,,,,,,,,,,,
"43-58-35-80","6969-001-01",1,11,2,2,1,1,2,"KIENYEJI",2,10,1,10,1,2,0,,,,,2,,1,,3,2,,5,6,1,,,500,300000,1,
"43-58-35-80","6969-001-01",1,34,2,2,1,1,2,"KIENYEJI",2,7,1,7,1,2,0,,,,,2,,1,,3,2,,8,8,1,,,300,150000,1,
"43-58-35-80","6969-001-01",3,11,2,1,1,1,2,"KIENYEJI",2,3,1,3,1,2,0,,,,,2,,1,,0.5,2,,5,6,1,,,100,50000,1,
"00-02-34-81","6969-001-03",1,11,1,,,1,3,"KIENYEJI",2,1,4,0,,,1,4,1000,2,1,2,,1,,0.25,2,,6,6,1,,,20,10000,1,2
"00-02-34-81","6969-001-03",1,34,1,,,1,3,"KIENYEJI",2,1,3,0,,,0,,,,,2,,1,,0.25,2,,8,9,1,,,20,10000,1,
"00-02-34-81","6969-001-03",2,11,2,2,3,1,2,"KIENYEJI",2,5,1,0,,,5,1,5000,9,2,1,2,1,,3,2,,6,7,1,,,100,30000,1,2
"00-02-34-81","6969-001-03",2,13,2,2,3,1,2,"KIENYEJI",2,1,1,0,,,1,1,1000,9,2,2,,1,,3,2,,7,7,1,,,40,20,1,2
"00-02-34-81","6969-001-03",2,34,2,2,3,1,2,"KIENYEJI",2,2,1,0,,,2,1,1600,9,2,2,,1,,3,2,,8,9,1,,,60,30000,1,2
"64-88-79-47","6987-001-01",1,11,1,,,1,2,"1",2,1,1,1,1,2,0,,,,,2,,1,,0.25,2,,6,6,1,,,40,20000,2,
"64-88-79-47","6987-001-01",1,34,2,1,1,1,2,"KIENYEJI",2,1,3,1,3,2,0,,,,,2,,1,,0.11,2,,8,8,1,,,7,1400,2,
"64-88-79-47","6987-001-01",2,11,1,,,1,3,"KIENYEJI.",2,3,1,3,1,2,0,,,,,2,,1,,0.25,2,,6,6,1,,,100,50000,2,
"64-88-79-47","6987-001-01",2,34,1,,,1,3,"KIENYEJI.",2,1,4,1,4,2,0,,,,,2,,1,,0.25,2,,7,8,1,,,40,8000,2,
"64-88-79-47","6987-001-01",3,11,1,,,1,3,"KIENYEJI",2,5,1,5,1,2,0,,,,,2,,1,,0.5,2,,6,6,1,,,160,80000,2,
"64-88-79-47","6987-001-01",3,34,1,,,1,3,"KIENYEJI",2,1,1,1,1,2,0,,,,,2,,1,,0.5,2,,7,8,1,,,60,12000,2,
"64-88-79-47","6987-001-01",4,11,1,,,1,2,"2",2,2,1,2,1,2,0,,,,,2,,1,,0.5,2,,6,6,1,,,40,40000,4,
"64-88-79-47","6987-001-01",4,34,1,,,1,2,"1",2,1,1,1,1,2,0,,,,,2,,1,,0.5,2,,7,8,1,,,40,19000,4,
"83-85-01-92","7024-001-01",1,31,1,,,2,,"IRINGA",1,40,1,0,,,40,1,40000,16,3,2,,1,,1,2,,3,4,1,,,480,480000,1,2
"12-01-68-84","7027-001-03",1,12,1,,,2,,"MBEGU YA ASILI",2,3,1,3,1,2,0,,,,,1,1,1,,0.25,2,,12,12,1,,,700,500000,1,
"45-81-24-07","7030-001-01",5,11,1,,,2,,"PUNDA",1,8,1,0,,,8,1,48000,16,4,2,,1,,1,2,,2,2,1,,,840,168000,1,2
"15-26-83-14","7066-001-01",1,12,1,,,2,,"MAZIKU",1,5,1,0,,,5,1,16000,9,1,2,,1,,0.25,2,,12,12,1,,,300,150000,1,
"15-26-83-14","7066-001-01",2,11,1,,,2,,"DK",1,1.5,1,0,,,1.5,1,3000,9,1,2,,1,,0.25,2,,1,1,1,,,120,120000,1,
"06-49-50-71","7106-001-01",1,11,1,,,1,2,"SEEDCO",3,10,1,10,1,3,0,,,,,2,,2,3,,,,,,,,,,,,
"06-49-50-71","7106-001-01",1,41,1,,,1,2,"PUNDAMILIA",1,0.5,1,0,,,0,,,,,2,,1,,2,2,,6,6,1,,,20,14000,1,4
"13-96-85-80","7106-001-03",1,11,1,,,2,,"MBEGU BORA ZILIZOTUMIKA",3,15,1,15,1,3,0,,,,,2,,1,,3,2,,3,3,1,,,450,175000,1,
"29-40-20-76","7110-001-01",1,11,1,,,2,,"ASILI",2,5,1,5,1,2,0,,,,,2,,1,,1.5,2,,3,3,1,,,216,96000,1,
"10-98-13-23","7119-001-04",1,998,2,3,4,2,,"LUMALA",2,90,1,90,1,2,0,,,,,2,,2,2,,,,,,,,,,,,
"90-38-56-46","7120-001-01",1,11,1,,,1,2,"MBEGU YA ASILI YA MAHINDI",2,16,1,16,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,700,210000,1,
"90-38-56-46","7120-001-01",1,31,1,,,1,2,"MBEGU YA ASILI YA MAHINDI MAHARAGE",2,12,1,12,1,2,0,,,,,1,3,1,,0.5,1,4,2,2,1,,,40,60000,1,
"24-00-17-33","7121-001-01",2,11,2,2,1,1,2,"MBEGU YA ASILI YA MAHINDI",2,16,1,16,1,2,0,,,,,1,3,1,,2,2,,2,2,1,,,400,90000,1,
"24-00-17-33","7121-001-01",2,12,2,2,1,2,,"MBEGU YA ASILI YA MPUNGA",2,40,1,40,1,2,0,,,,,2,,1,,2,2,,3,3,1,,,225,82000,1,
"24-00-17-33","7121-001-01",2,31,2,2,1,1,2,"MBEGU YA ASILI YA MAHARAGE",2,5,1,5,1,2,0,,,,,1,3,1,,2,1,3,2,1,1,,,28,56000,1,
"96-07-66-12","7122-001-01",1,11,1,,,1,2,"MBEGU ZA KIENYEJI",2,270,1,270,1,2,0,,,,,1,3,1,,28,2,,3,4,1,,,8640,40000,1,2
"72-66-97-48","7122-001-06",1,11,1,,,2,,"KIENYEJI",2,4,1,0,,,0,,,,,2,,1,,1,2,,6,6,1,,,480,180000,1,2
"84-92-39-36","7122-001-07",1,11,1,,,2,,"ASILI",2,10,1,10,1,2,0,,,,,2,,1,,2,2,,3,2,1,,,756,315000,1,
"98-75-56-67","7123-001-01",1,11,1,,,1,2,"SEEDCO",3,1,1,0,,,1,1,700,2,1,2,,1,,0.15,2,,12,1,1,,,40,14000,1,2
"98-75-56-67","7123-001-01",1,31,1,,,1,2,"NJANO",2,1,1,0,,,1,1,2000,2,1,2,,1,,0.15,2,,12,12,1,,,10,15000,1,2
"98-75-56-67","7123-001-01",2,11,1,,,1,2,"SEEDCO",3,10,1,0,,,10,1,7000,4,1,2,,1,,1.5,2,,12,1,1,,,756,294000,1,2
"21-63-86-53","7124-001-01",2,11,1,,,2,,"12",2,12,1,12,1,2,0,,,,,2,,1,,1.45,2,,3,3,1,,,432,180000,1,
"99-03-97-37","7142-001-01",1,11,1,,,1,2,"MBEGU YA KIENYEJI",2,25,1,25,1,2,0,,,,,2,,1,,4,2,,12,12,1,,,720,320000,1,3
"99-03-97-37","7142-001-01",1,31,2,2,1,1,2,"KITENGE",2,80,1,0,,,80,1,160000,4,2,2,,2,3,,,,,,,,,,,,
"70-94-18-57","7156-001-01",4,11,2,3,3,2,,"MBEGU YA ASILI YA MAHINDI",2,18,1,18,1,2,0,,,,,1,6,1,,3,1,1,3,3,1,,,500,150000,1,
"15-99-79-88","7162-001-01",1,11,1,,,2,,"ASILI",2,10,1,0,,,10,1,5000,4,1,2,,1,,0.5,2,,3,3,1,,,342,190000,1,
"45-44-01-96","7166-001-01",1,11,2,2,4,1,2,"SEEDCO.",3,1,1,0,,,0,,,,,2,,1,,2,2,,2,2,1,,,60,45000,1,2
"45-44-01-96","7166-001-01",1,31,2,2,4,1,2,"KITENGE",2,0.5,1,0.5,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,4,8000,2,
"45-44-01-96","7166-001-01",2,22,2,1,4,2,,"ZA KIENYEJI",2,5,5,5,5,2,0,,,,,2,,1,,0.25,2,,3,3,1,,,48,15000,2,
"46-11-79-01","7166-001-03",1,11,1,,,2,,"SEEDCO",3,1,1,1,1,3,0,,,,,2,,1,,1.5,2,,3,3,1,,,140,84000,1,2
"00-30-59-55","7185-001-01",3,11,2,3,1,2,,"DK",1,4,1,0,,,4,1,24000,16,1,2,,1,,0.75,2,,2,2,1,,,700,210000,1,
"00-30-59-55","7185-001-01",3,41,2,2,1,2,,"KIJIVU",3,2,1,0,,,2,1,12,3,1,1,1,1,,0.5,2,,2,3,1,,,300,210000,1,
"13-78-92-73","7255-001-01",1,31,2,1,1,2,,"KABLANKETI",2,15,1,15,1,2,0,,,,,2,,1,,0.25,2,,6,6,1,,,30,22500,1,
"14-19-96-87","7623-001-01",1,34,1,,,2,,"MBEGU YA ASILI",2,1,3,0,,,0,,,,,2,,1,,0.62,2,,7,8,1,,,50,45000,1,
"14-19-96-87","7623-001-01",1,92,1,,,2,,"ASILI",2,1,1,0,,,0,,,,,2,,1,,1.25,2,,3,4,1,,,36,36000,1,
"46-70-45-21","7634-001-01",1,11,1,,,2,,"MBEGU YA ASILI",2,8,1,8,1,2,0,,,,,1,4,1,,0.5,1,7,4,5,1,,,450,170000,3,
"62-17-78-36","7653-001-01",1,87,2,1,1,1,2,"MBEGU ZA ASILI",2,1,3,0,,,0,,,,,2,,1,,0.2,2,,9,10,1,,,40,40000,1,2
"38-38-42-78","7655-001-01",2,11,1,,,2,,"MBEGU YA KISASA",1,4,1,0,,,4,1,8000,9,1,2,,1,,0.75,2,,10,10,1,,,240,110000,1,2
"38-38-42-78","7655-001-01",4,11,1,,,2,,"MBEGU YA KISASA",1,1,1,0,,,1,1,2000,9,1,1,5,1,,0.25,2,,10,10,1,,,100,40000,1,2
"64-69-57-40","7657-001-01",2,11,2,2,4,2,,"MAHINDI",2,2,1,2,1,2,0,,,,,2,,1,,0.5,2,,3,3,1,,,200,160000,1,
"82-52-23-19","7730-001-01",1,11,1,,,1,3,"MBEGU  BORA",1,20,1,0,,,20,1,25000,16,2,2,,1,,2,2,,3,7,1,,,300,246000,1,2
"82-52-23-19","7730-001-01",1,43,1,,,1,3,"MBEGU YA ASILI",2,20,1,20,1,2,0,,,,,2,,1,,1,2,,3,3,1,,,100,112000,1,2
"82-52-23-19","7730-001-01",2,43,2,3,1,2,,"MBEGU YA ASILI",2,10,1,10,1,1,0,,,,,2,,1,,1,2,,4,4,1,,,50,8000,1,2
"28-74-45-58","7731-001-01",1,11,1,,,1,2,"KIENYEJI",2,40,1,40,1,2,0,,,,,2,,1,,5,2,,7,8,1,,,3000,900000,1,2
"28-74-45-58","7731-001-01",1,32,1,,,1,2,"KIENYEJI",2,3,1,0,,,3,1,3000,4,3,2,,1,,5,2,,7,7,1,,,180,135000,1,2
"83-92-82-08","7732-001-01",4,11,2,1,3,2,,"MBEGU ZA KIENYEJI",2,10,1,10,1,2,0,,,,,2,,1,,1,2,,11,12,1,,,216,80000,1,
"26-83-07-88","7825-001-01",3,32,1,,,2,,"MBEGU YA KAWAIDA",2,2,1,0,,,2,1,4000,9,1,2,,1,,0.5,2,,8,10,1,,,40,60000,1,2
"11-01-62-71","7826-001-04",1,11,1,,,2,,"MBEGU YA ASILI",2,1,5,1,5,2,0,,,,,1,3,2,4,,,,,,,,,,,,
"63-73-59-66","7842-001-03",1,11,1,,,1,1,"KIENYEJI",2,2,1,0,,,2,1,1600,2,1,2,,1,,0.25,2,,6,6,1,,,50,25000,1,2
"63-73-59-66","7842-001-03",1,32,1,,,1,1,"KIENYEJI",2,2,1,2,1,2,0,,,,,2,,1,,0.25,2,,6,6,1,,,20,20000,1,2
"63-73-59-66","7842-001-03",1,36,1,,,1,1,"KIENYEJI",2,1,1,0,,,1,1,1500,2,1,2,,1,,0.25,2,,6,6,1,,,50,70000,1,2
"63-73-59-66","7842-001-03",1,43,1,,,1,1,"KIENYEJI",2,10,1,10,1,2,0,,,,,2,,1,,0.25,2,,6,6,1,,,125,100000,1,2
"63-73-59-66","7842-001-03",2,34,2,1,1,1,1,"KIENYEJI",2,1,1,1,1,2,0,,,,,2,,1,,1,2,,6,6,1,,,40,20000,1,2
"56-26-44-99","7845-001-01",1,13,1,,,1,3,"KIENYEJI",2,2,3,0,,,2,3,2000,9,1,1,3,1,,0.5,2,,7,7,1,,,25,20000,1,
"56-26-44-99","7845-001-01",2,13,2,1,1,1,2,"KIENYEJI",2,1,3,0,,,1,3,1000,9,1,2,,1,,0.25,2,,7,7,1,,,20,15000,1,
"07-61-69-65","7862-001-01",1,11,1,,,1,2,"KIENYEJI",2,1,1,1,1,2,0,,,,,2,,1,,0.25,1,1,6,6,1,,,50,25000,1,2
"07-61-69-65","7862-001-01",1,34,1,,,1,2,"KIENYEJI",2,2,1,2,1,2,0,,,,,2,,1,,0.25,2,,7,8,1,,,100,100000,1,2
"07-61-69-65","7862-001-01",3,11,2,2,8,1,2,"KIENYEJI",2,5,1,5,1,2,0,,,,,2,,1,,1,2,,6,6,1,,,200,100000,1,2
"07-61-69-65","7862-001-01",5,12,2,1,1,1,2,"KIENYEJI",2,10,1,10,1,2,0,,,,,1,2,1,,1,2,,5,5,1,,,200,100000,1,2
"52-33-12-15","7900-001-01",1,11,1,,,1,3,"KIENYEJI.",2,1,1,0,,,1,1,1000,5,1,1,2,1,,0.25,1,5,5,5,1,,,5,5000,1,2
"52-33-12-15","7900-001-01",1,34,1,,,1,3,"KIENYEJI.",2,1,3,1,3,2,0,,,,,2,,1,,0.25,2,,7,7,1,,,10,8000,1,2
"52-33-12-15","7900-001-01",2,11,1,,,1,2,"KIENYEJI",2,10,1,0,,,10,1,10000,5,1,2,,1,,3,2,,6,6,1,,,300,300000,1,2
"52-33-12-15","7900-001-01",2,34,1,,,1,2,"KIENYEJI",2,10,1,10,1,2,0,,,,,2,,1,,1,2,,6,7,1,,,80,64000,1,2
"52-33-12-15","7900-001-01",2,42,2,1,1,1,2,"KIENYEJI",2,3,1,3,1,2,0,,,,,1,3,2,3,,,,,,,,,,,,
"52-33-12-15","7900-001-01",2,43,2,1,4,1,2,"NYEKUNDU",2,4,1,4,1,2,0,,,,,2,,1,,0.75,2,,6,6,1,,,20,20000,1,2
"52-33-12-15","7900-001-01",4,11,1,,,1,2,"KIENYEJI",2,10,1,0,,,10,1,10000,5,1,1,6,2,3,,,,,,,,,,,,
"52-33-12-15","7900-001-01",4,34,1,,,1,2,"KIENYEJI",2,1,1,1,1,2,0,,,,,2,,1,,1,2,,7,7,1,,,20,18000,1,2
"90-68-95-74","7916-001-01",1,11,1,,,1,2,"SEEDCO",3,4,4,2,1,3,0,,,,,2,,1,,0.5,2,,2,3,1,,,20,10000,1,
"90-68-95-74","7916-001-01",2,11,1,,,2,,"SEEDCO",3,4,4,0,,,4,4,2000,9,1,2,,1,,0.5,2,,1,1,1,,,20,10000,1,
"95-68-45-61","7917-001-01",1,11,2,2,1,1,2,"LUBANGO",2,2.5,1,0,,,2.5,1,6500,9,3,2,,1,,0.5,2,,2,2,1,,,200,120000,4,
"95-68-45-61","7917-001-01",1,22,2,2,1,1,2,"VIAZI VITAMU VYEKUNDU",2,1,5,1,5,2,0,,,,,2,,1,,0.5,2,,3,3,1,,,560,40000,4,
"80-27-00-22","7918-001-01",1,22,1,,,2,,"WINI",2,5,1,0,,,0,,,,,2,,1,,1,2,,3,6,1,,,288,45000,1,2
"80-27-00-22","7918-001-01",2,22,1,,,1,2,"WINI",2,7,1,7,1,2,0,,,,,2,,1,,1,2,,3,6,1,,,360,45000,1,2
"19-89-44-48","7919-001-01",1,11,1,,,1,2,"MAHINDI",2,5,1,5,1,2,0,,,,,1,5,1,,0.5,1,6,2,2,1,,,110,25000,1,2
"19-89-44-48","7919-001-01",1,22,1,,,1,2,"VIAZI VITAMU",2,25,1,25,1,2,0,,,,,2,,1,,0.5,2,,2,2,1,,,160,6000,1,2
"19-89-44-48","7919-001-01",2,22,1,,,1,2,"VIAZI VITAMU",2,20,1,20,1,2,0,,,,,2,,1,,0.5,2,,2,2,1,,,50,2500,1,2
"71-33-08-65","7919-001-11",1,11,1,,,1,2,"MAHINDI",2,5,1,5,1,2,0,,,,,2,,1,,1.5,2,,2,2,1,,,120,20000,9,
"71-33-08-65","7919-001-11",1,22,2,2,1,1,2,"VIAZI VITAMU",2,12,1,12,1,2,0,,,,,2,,1,,1,2,,2,2,1,,,420,45000,8,9
"52-72-30-63","7920-001-01",1,11,1,,,2,,"RUBANGO NA STUKA",1,2,1,0,,,2,1,12000,16,2,1,3,1,,1,2,,1,1,1,,,60,30000,1,4
"52-72-30-63","7920-001-01",2,11,1,,,2,,"STUKA NA RUBANGO",1,2,1,0,,,2,1,12000,16,2,2,,1,,0.25,1,1,1,1,1,,,120,60000,1,4
"53-96-23-77","7921-001-01",1,11,2,1,1,2,,"DEBANGO",1,1.5,1,0,,,1.5,1,15000,16,3,2,,1,,0.1,1,2,12,12,1,,,240,160000,1,
"32-16-83-61","7921-001-04",1,22,2,2,1,2,,"VIAZI VITAMU",2,5,5,5,5,2,0,,,,,2,,1,,0.3,2,,12,2,1,,,450,150000,1,5
