"interview__key","y5_hhid","cropid","ag5a_01","ag5a_02","ag5a_03","ag5a_04_1","ag5a_04_2","ag5a_05","ag5a_06","ag5a_07_1","ag5a_07_2","ag5a_08","ag5a_09_1","ag5a_09_2","ag5a_10_1","ag5a_10_2","ag5a_11a","ag5a_11_1","ag5a_11_2","ag5a_12","ag5a_13","ag5a_14_1","ag5a_14_2","ag5a_15","ag5a_16_1","ag5a_16_2","ag5a_17_1","ag5a_17_2","ag5a_18","ag5a_19","ag5a_20","ag5a_21","ag5a_22","ag5a_23","ag5a_24","ag5a_25","ag5a_26","ag5a_27","ag5a_28","ag5a_29","ag5a_30","ag5a_31","ag5a_32","ag5a_32a","ag5a_32b","ag5a_32c","ag5a_32d","ag5a_32e","ag5a_33","ag5a_34","ag5a_35","ag5a_36_1a","ag5a_36_1b","ag5a_36_2a","ag5a_36_2b"
"54-17-82-96","3895-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,7,2,,3,2,,,,250,20,0,240,0,2,,,,,,
"54-17-82-96","3895-001-01",34,1,96,96000,9,2,96,96000,7,2021,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,10,7,2,,3,2,,,,56,10,0,20,0,2,,,,,,
"54-17-82-96","3895-001-01",36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,7,2,,3,2,,,,80,20,0,220,0,2,,,,,,
"65-31-91-12","3909-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,135,15,0,0,0,3,,,,,,
"65-31-91-12","3909-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,12,3,0,0,0,3,,,,,,
"65-31-91-12","3909-001-01",34,1,203,142100,5,1,203,142100,8,2020,2,1,2,1,2,2,,,,,,,,,,,,1,2,2,2,0,2,,,,,,2,,,,45,45,0,0,0,3,,,,,,
"65-31-91-12","3909-001-01",43,1,96,240000,2,1,96,240000,11,2020,5,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,24,24,0,0,0,3,,,,,,
"65-31-91-12","3909-001-01",95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,4,60000,210,0,0,0,0,3,,,,,,
"63-37-64-22","3913-001-01",11,1,300,150000,9,4,300,150000,11,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,300,50,0,40,10,2,,,,,,
"63-37-64-22","3913-001-01",33,1,150,225000,9,4,150,225000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,5,0,5,0,2,,,,,,
"63-37-64-22","3913-001-01",34,1,100,100000,16,4,100,100000,12,2020,1,1,,1,,2,,,,,,,,,,,,1,1,1,6,1000,2,,,,,,2,,,,40,2,0,8,0,2,,,,,,
"63-37-64-22","3913-001-01",42,1,800,1640000,7,4,800,1640000,6,2020,1,1,,1,,2,,,,,,,,,,,,1,1,1,6,700,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"66-41-39-81","3914-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,35,0,0,0,0,2,,,,,,
"66-41-39-81","3914-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,12,0,0,0,0,2,,,,,,
"25-53-39-24","3930-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,40,0,2,,,,,,
"20-41-14-61","3931-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,16,0,0,0,0,2,,,,,,
"69-79-60-61","3932-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,2,2,,1,2,,,,90,0,0,0,0,3,,,,,,
"43-94-10-02","3946-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"38-79-29-91","3947-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,240,0,0,0,0,4,,,,,,
"14-63-58-26","3949-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,180,0,0,0,0,2,,,,,,
"10-36-95-74","3951-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"26-84-75-25","3951-001-11",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,90,0,0,0,0,2,,,,,,
"89-61-25-19","3966-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,180,0,0,0,0,2,,,,,,
"89-61-25-19","3966-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,4,2,,1,2,,,,312,12,0,0,0,2,,,,,,
"99-03-56-38","3970-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,500,20,0,0,0,5,,,,,,
"99-03-56-38","3970-001-03",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,4,2,,3,2,,,,800,100,0,100,0,5,,,,,,
"14-51-55-67","3972-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,2,,,,,,
"40-83-11-31","3988-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,300,0,0,0,0,2,,,,,,
"31-70-53-03","3990-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,1,3500,120,0,10,20,0,2,,,,,,
"31-70-53-03","3990-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,50,0,0,20,0,2,,,,,,
"31-70-53-03","3990-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,1,5000,32,0,0,0,0,2,,,,,,
"89-64-05-58","4002-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,1,2,,1,2,,,,300,0,0,0,0,2,,,,,,
"89-64-05-58","4002-001-01",12,1,600,560000,4,1,600,560000,11,2020,2,1,,1,,2,,,,,,,,,,,,1,3,2,3,0,1,300,4,2,,1,2,,,,600,0,0,0,0,2,,,,,,
"82-51-14-66","4002-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,4,2,,1,2,,,,250,0,0,0,0,2,,,,,,
"82-51-14-66","4002-001-02",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,250,0,0,0,0,2,,,,,,
"15-44-50-11","4003-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"15-44-50-11","4003-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"21-77-05-56","4004-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,100,0,0,0,0,2,,,,,,
"21-77-05-56","4004-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,225,4,2,,2,2,,,,150,0,0,0,0,2,,,,,,
"21-77-05-56","4004-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"95-46-77-55","4005-001-01",12,1,234,150000,9,1,234,150000,6,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,496,0,0,50,0,2,,,,,,
"95-46-77-55","4005-001-01",13,1,120,30000,9,1,120,30000,6,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"71-92-23-11","4006-001-01",12,1,450,350000,9,1,450,350000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,540,4,2,,2,2,,,,360,0,0,0,0,2,,,,,,
"41-08-71-95","4008-001-01",12,1,3600,2200000,9,3,3600,2200000,8,2019,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,450,2,2,,1,2,,,,360,0,0,90,0,5,,,,,,
"27-44-99-19","4012-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,980,0,0,0,0,2,,,,,,
"27-44-99-19","4012-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,720,0,0,0,0,2,,,,,,
"90-00-90-29","4012-001-04",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,1,2,,,,600,0,0,0,0,4,,,,,,
"17-42-17-19","4023-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"50-45-96-78","4024-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,2,,,,,,
"27-81-82-90","4024-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1200,0,0,0,0,4,,,,,,
"27-81-82-90","4024-001-03",12,1,550,240000,9,2,550,240000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1650,0,0,0,0,4,,,,,,
"18-34-45-05","4026-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,160,2,2,,1,2,,,,640,0,0,0,0,5,,,,,,
"18-34-45-05","4026-001-01",35,1,240,300000,9,2,240,300000,6,2019,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,120,0,0,0,0,5,,,,,,
"63-66-25-23","4027-001-01",32,1,200,160000,9,1,200,160000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,20,4,1,3,3,2,,,,160,20,0,20,0,5,,,,,,
"60-71-29-58","4028-001-01",22,1,225,27000,9,2,225,27000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,70,0,0,80,0,2,,,,,,
"91-25-48-93","4032-001-01",11,1,360,180000,9,2,360,180000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,3120,120,0,0,0,4,,,,,,
"91-25-48-93","4032-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,700,0,0,20,0,4,,,,,,
"18-01-59-53","4032-001-06",11,1,660,186000,4,2,660,186000,10,2020,1,1,9,1,9,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,440,0,0,0,0,4,,,,,,
"18-01-59-53","4032-001-06",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,35,0,0,0,0,4,,,,,,
"18-01-59-53","4032-001-06",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,50,0,0,0,0,4,,,,,,
"55-39-56-43","4032-001-07",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,2,,3,2,,,,590,10,0,0,0,2,,,,,,
"55-39-56-43","4032-001-07",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,1,2,,1,2,,,,846,0,0,0,0,2,,,,,,
"29-58-09-23","4040-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,150,5,0,0,0,2,,,,,,
"87-00-93-35","4040-001-06",11,1,300,150000,16,4,300,150000,7,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,300,20,0,80,0,2,,,,,,
"87-00-93-35","4040-001-06",12,1,225,150000,9,4,225,150000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,210,15,0,0,0,3,,,,,,
"87-00-93-35","4040-001-06",31,1,60,120000,3,1,60,120000,6,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,18,2,0,0,0,3,,,,,,
"12-61-17-85","4041-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,2,4000,2488,0,0,0,0,2,,,,,,
"12-61-17-85","4041-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,320,2,1,1,1,2,,,,1180,0,0,0,0,2,,,,,,
"12-61-17-85","4041-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,505,0,0,0,0,2,,,,,,
"12-61-17-85","4041-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,2,5000,424,0,0,20,0,4,,,,,,
"84-50-65-92","4043-001-01",12,1,2325,1240000,16,1,2325,1240000,7,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,1,150,4,2,,1,2,,,,840,60,0,0,0,2,,,,,,
"84-50-65-92","4043-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,900,0,0,0,0,2,,,,,,
"84-50-65-92","4043-001-01",998,1,36,6000,16,2,36,6000,4,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,94,0,0,0,0,2,,,,,,
"08-74-51-59","4044-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,300,0,0,150,0,5,,,,,,
"42-06-56-07","4044-001-02",12,1,72,48000,16,1,72,48000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,12,0,0,0,2,,,,,,
"42-06-56-07","4044-001-02",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,360,0,0,0,0,2,,,,,,
"86-84-40-04","4045-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"32-39-94-05","4046-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,600,0,600,0,0,2,,,,,,
"32-39-94-05","4046-001-01",12,1,975,546000,16,2,525,294000,7,2020,2,1,,1,,1,2,1,450,252000,7,2020,1,1,,1,,2,,,,,2,,,,,,2,,,,525,0,0,0,0,2,,,,,,
"32-39-94-05","4046-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,57,3,0,0,0,2,,,,,,
"79-73-56-17","4078-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,4,2,,1,2,,,,300,0,0,0,0,2,,,,,,
"93-25-73-37","4079-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,74,6,0,0,0,2,,,,,,
"93-25-73-37","4079-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,5,115,0,0,0,2,,,,,,
"93-25-73-37","4079-001-01",33,1,10,15000,16,1,10,15000,5,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,10,0,0,0,0,2,,,,,,
"20-21-91-33","4080-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,600,20,0,80,0,4,,,,,,
"20-21-91-33","4080-001-01",12,1,140,100000,16,1,140,100000,6,2020,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,270,10,0,0,0,4,,,,,,
"96-18-51-61","4081-001-01",11,1,200,144000,9,1,200,144000,10,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,40,4,2,,1,2,,,,40,10,0,0,0,2,,,,,,
"96-18-51-61","4081-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,4,0,0,0,0,2,,,,,,
"96-18-51-61","4081-001-01",33,1,50,60000,9,1,50,60000,8,2020,1,1,3,1,3,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,45,5,0,0,0,2,,,,,,
"96-18-51-61","4081-001-01",43,1,60,90000,9,2,60,90000,7,2020,1,1,3,1,3,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,15,0,0,0,0,2,,,,,,
"06-55-51-27","4082-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,140,0,0,0,0,5,,,,,,
"62-64-26-58","4083-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,50,0,0,20,0,4,,,,,,
"62-64-26-58","4083-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,45,0,0,0,0,4,,,,,,
"30-19-73-48","4084-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,4,1,1,1,2,,,,440,0,0,0,0,1,,,,,,
"30-19-73-48","4084-001-01",12,1,980,350000,9,1,980,350000,8,2020,1,1,7,1,7,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1120,0,0,0,0,2,,,,,,
"42-26-57-76","4085-001-01",11,1,120,72000,9,1,120,72000,3,2020,1,1,3,1,3,2,,,,,,,,,,,,2,,,,,1,60,4,2,,1,2,,,,120,0,0,0,0,2,,,,,,
"42-26-57-76","4085-001-01",12,1,400,480000,9,1,400,480000,7,2020,1,1,3,1,3,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,50,0,0,0,0,2,,,,,,
"42-26-57-76","4085-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,300,0,0,0,0,2,,,,,,
"42-26-57-76","4085-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,23,0,0,0,0,2,,,,,,
"42-26-57-76","4085-001-01",33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,24,0,0,0,0,2,,,,,,
"42-26-57-76","4085-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,90,0,0,0,0,2,,,,,,
"04-41-69-29","4097-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,54,0,0,0,0,2,,,,,,
"12-33-52-63","4100-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100,1,2,,1,2,,,,694,6,0,0,0,2,,,,,,
"25-99-47-09","4100-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,106,4,0,100,0,3,,,,,,
"25-99-47-09","4100-001-02",16,1,100,75000,9,1,100,75000,9,2020,3,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,20,20,0,0,0,2,,,,,,
"11-60-09-72","4116-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1080,0,0,0,0,2,,,,,,
"17-66-26-34","4118-001-01",11,1,240,60000,9,3,240,60000,7,2021,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,160,4,2,,1,2,,,,80,0,0,0,0,2,,,,,,
"69-13-58-82","4120-001-01",11,1,2740,560000,9,1,2740,560000,7,2020,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,240,0,0,100,0,4,,,,,,
"69-13-58-82","4120-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,4,,,,,,
"69-13-58-82","4120-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,55,0,0,0,0,4,,,,,,
"85-78-30-98","4120-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,200,0,0,0,0,2,,,,,,
"85-78-30-98","4120-001-03",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,10,0,0,0,0,2,,,,,,
"99-38-87-71","4121-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,820,20,0,140,0,2,,,,,,
"99-38-87-71","4121-001-02",31,1,35,45000,1,1,35,45000,7,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,5,0,0,0,3,,,,,,
"22-45-82-05","4122-001-01",11,1,300,45000,9,3,300,45000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,160,0,0,140,0,5,,,,,,
"26-75-76-20","4123-001-01",11,1,1200,600000,9,4,1200,600000,7,2021,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,800,0,0,0,0,4,,,,,,
"26-75-76-20","4123-001-01",31,1,30,45000,3,1,30,45000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,20,0,0,0,0,3,,,,,,
"82-88-76-78","4136-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,4,2,,1,2,,,,180,0,0,20,0,2,,,,,,
"19-64-20-93","4137-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,388,2,0,0,0,3,,,,,,
"19-64-20-93","4137-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,200,0,0,0,0,3,,,,,,
"19-64-20-93","4137-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,3,,,,,,
"19-64-20-93","4137-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,14,0,0,0,0,2,,,,,,
"53-43-54-84","4137-001-06",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,175,5,0,0,0,2,,,,,,
"83-49-56-57","4139-001-01",11,1,90,35000,9,1,90,35000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,36,4,2,,1,2,,,,594,0,0,90,0,2,,,,,,
"83-49-56-57","4139-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"66-95-65-17","4140-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,4,1,1,1,2,,,,100,0,0,100,0,3,,,,,,
"61-45-39-14","4140-001-03",11,1,180,80000,2,1,80,32000,8,2020,1,1,2,1,2,1,2,1,100,48000,8,2020,1,1,2,1,2,2,,,,,1,12,4,2,,1,2,,,,148,0,0,20,0,2,,,,,,
"45-74-24-36","4141-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,280,1,1,2,1,2,,,,1120,0,0,0,0,4,,,,,,
"45-74-24-36","4141-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,3,,,,,,
"11-85-36-84","4142-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60,4,2,,1,2,,,,260,0,0,0,0,2,,,,,,
"17-60-45-74","4154-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,204,0,0,0,0,2,,,,,,
"17-60-45-74","4154-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,18,0,0,0,0,2,,,,,,
"62-89-78-46","4158-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,70,0,0,74,0,5,,,,,,
"06-97-45-52","4159-001-01",11,1,240,120000,1,1,240,120000,9,2021,1,3,,3,,2,,,,,,,,,,,,2,,,,,1,480,4,1,1,2,2,,,,80,20,0,20,0,2,,,,,,
"75-63-76-42","4161-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"30-35-93-51","4192-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,4,2,,3,2,,,,50,20,0,10,0,2,,,,,,
"98-25-88-29","4193-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80,5,1,1,1,2,,,,700,20,0,0,0,2,,,,,,
"98-25-88-29","4193-001-01",32,1,60,60000,16,1,60,60000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,18,2,0,0,0,2,,,,,,
"01-53-37-23","4195-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,45,0,0,5,0,2,,,,,,
"01-53-37-23","4195-001-01",92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,8,0,0,0,0,2,,,,,,
"01-53-37-23","4195-001-01",998,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,6,0,0,4,0,2,,,,,,
"25-39-51-76","4197-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,38,2,0,0,0,2,,,,,,
"17-78-73-00","4198-001-01",998,1,180,75000,16,1,180,75000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"91-79-97-08","4199-001-01",12,1,200,80000,9,1,200,80000,8,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,100,0,0,0,0,2,,,,,,
"62-29-18-13","4211-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,50,0,0,110,0,2,,,,,,
"62-29-18-13","4211-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,20,0,2,,,,,,
"62-29-18-13","4211-001-01",92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,0,0,15,0,2,,,,,,
"24-61-09-85","4211-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,150,0,0,25,0,2,,,,,,
"24-61-09-85","4211-001-02",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,27,0,0,0,0,2,,,,,,
"24-61-09-85","4211-001-02",42,1,260,520000,9,3,260,520000,8,2021,2,1,3,1,3,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"24-61-09-85","4211-001-02",92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,35,0,0,0,0,2,,,,,,
"45-29-72-64","4212-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"45-29-72-64","4212-001-02",24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,124,0,0,0,0,2,,,,,,
"45-29-72-64","4212-001-02",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,13,0,0,0,0,2,,,,,,
"45-29-72-64","4212-001-02",34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,5,0,0,0,0,2,,,,,,
"45-29-72-64","4212-001-02",100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,12,0,0,0,0,2,,,,,,
